Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	bl[78]	bl[79]	bl[80]	bl[81]	bl[82]	bl[83]	bl[84]	bl[85]	bl[86]	bl[87]	bl[88]	bl[89]	bl[90]	bl[91]	bl[92]	bl[93]	bl[94]	bl[95]	bl[96]	bl[97]	bl[98]	bl[99]	bl[100]	bl[101]	bl[102]	bl[103]	bl[104]	bl[105]	bl[106]	bl[107]	bl[108]	bl[109]	bl[110]	bl[111]	bl[112]	bl[113]	bl[114]	bl[115]	bl[116]	bl[117]	bl[118]	bl[119]	bl[120]	bl[121]	bl[122]	bl[123]	bl[124]	bl[125]	bl[126]	bl[127]	bl[128]	bl[129]	bl[130]	bl[131]	bl[132]	bl[133]	bl[134]	bl[135]	bl[136]	bl[137]	bl[138]	bl[139]	bl[140]	bl[141]	bl[142]	bl[143]	bl[144]	bl[145]	bl[146]	bl[147]	bl[148]	bl[149]	bl[150]	bl[151]	bl[152]	bl[153]	bl[154]	bl[155]	bl[156]	bl[157]	bl[158]	bl[159]	bl[160]	bl[161]	bl[162]	bl[163]	bl[164]	bl[165]	bl[166]	bl[167]	bl[168]	bl[169]	bl[170]	bl[171]	bl[172]	bl[173]	bl[174]	bl[175]	bl[176]	bl[177]	bl[178]	bl[179]	bl[180]	bl[181]	bl[182]	bl[183]	bl[184]	bl[185]	bl[186]	bl[187]	bl[188]	bl[189]	bl[190]	bl[191]	bl[192]	bl[193]	bl[194]	bl[195]	bl[196]	bl[197]	bl[198]	bl[199]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
100	-544408.1	-544369.3	-38.79058	0.0823315	0.0327746	0.0394354	0.079953	0.0429913	0.0500931	0.0362103	0.0637179	0.0762944	0.0544749	0.0895049	0.0669716	0.0463107	0.0614074	0.0496801	0.107303	0.0232	0.0229459	0.0741233	0.0558958	0.0907676	0.0940304	0.112379	0.010286	0.0192393	0.014789	0.0401435	0.0110805	0.00647801	0.00228752	0.00880245	0.0183016	0.0551638	0.000669611	0.0607389	0.0498399	0.0470596	0.0542427	0.113498	0.0565671	0.0368163	0.0478431	0.0321534	0.0539744	0.0429048	0.0603945	0.0350444	0.0481152	0.0350597	0.0537923	0.0504361	0.0243416	0.0638944	0.0202988	0.0525903	0.0589878	0.0530365	0.0700545	0.0596571	0.0545712	0.0536647	0.0543382	0.0445593	0.00223922	0.0941309	0.0394347	0.0335959	0.0304409	0.0623619	0.0882458	0.105527	0.0295397	0.0490459	0.0880075	0.0674336	0.0556979	0.0578512	0.066058	0.05292	0.144033	0.104266	0.0496467	0.0795647	0.0633105	0.0528722	0.129615	0.0817384	0.085003	0.0308452	0.0386471	0.0367452	0.00359161	0.0367041	0.0368821	0.0364068	0.00203555	0.0712588	0.0665492	0.072127	0.0978578	0.130489	0.00880307	0.0147636	0.0117168	0.00530025	0.0122665	0.0212684	0.0140706	0.0228432	0.00787407	0.00848129	0.00823788	0.0374401	0.0248309	0.0110552	0.0330476	0.00213065	0.080329	0.00706172	0.0285307	0.00381715	0.0224611	0.00505671	0.0209609	0.010535	0.0157998	0.0125458	0.0141654	0.665807	0.0156359	0.00994214	0.0202065	0.0179407	0.020185	0.010738	0.0158826	0.00707565	0.00508899	0.0506156	0.01411	0.0133511	0.012224	0.0178922	0.00508966	0.00927703	0.00862257	0.00995574	0.0366256	0.00533523	0.0385074	0.00120355	0.0171826	0.0134487	0.0164517	0.0162423	0.00887195	0.034572	0.00969082	0.011235	0.0074628	0.0154878	0.0129301	0.00996206	0.00765511	0.00960428	0.00932403	0.0445982	0.0245282	0.00626348	0.0126453	0.00907437	0.0134315	0.0228584	0.0103391	0.012679	0.0103471	0.0218123	0.0102454	0.0285271	0.00816928	0.00519587	0.0301125	0.0618791	0.0126408	0.010325	0.0221387	0.0145801	0.0105481	0.00853022	0.019468	0.0169569	0.0403257	0.0108653	0.00630092	0.00229752	0.0196204	0.0164829	0.675491	0.000953306	0.0458808	0.318103	0.25632	0.0425785	0.287693	0.0494247	0.347453	0.17697	0.103185	0.372393	8.398288
110	-544289.2	-544250.7	-38.50812	0.0823315	0.0342342	0.0394354	0.0797747	0.0455221	0.052465	0.0354095	0.0659967	0.0749985	0.0557371	0.0896051	0.0669716	0.0465539	0.0634977	0.0438658	0.107303	0.0211243	0.0261749	0.0687559	0.0547825	0.0837017	0.0977008	0.112379	0.010286	0.0198817	0.014789	0.0378114	0.00898689	0.00630468	0.00248502	0.00744954	0.0183016	0.051628	0.0010048	0.062264	0.0441461	0.051383	0.0580338	0.113498	0.0565671	0.0348156	0.0424848	0.0321534	0.0546682	0.0427732	0.0660554	0.0367306	0.047942	0.0370429	0.0584684	0.0501504	0.0226733	0.0668327	0.0202096	0.0483091	0.0549594	0.0505982	0.0700545	0.0561357	0.0505313	0.0536647	0.0543382	0.0466902	0.000717212	0.0941309	0.0361327	0.0335959	0.0304409	0.0630065	0.0882458	0.105527	0.0309102	0.0490459	0.0870456	0.0674336	0.0558977	0.0551004	0.0611026	0.05292	0.145359	0.107757	0.0513685	0.0728239	0.062915	0.0599418	0.125851	0.0817384	0.085003	0.0314178	0.0429432	0.0351639	0.00256769	0.0374652	0.0368821	0.038108	0.00122094	0.0712588	0.0693355	0.075769	0.0978578	0.121492	0.012283	0.0157619	0.0117168	0.00490614	0.0108113	0.0183102	0.0129701	0.0191718	0.00543321	0.0111986	0.0108514	0.040733	0.0214637	0.0127324	0.0313292	0.00540971	0.0734398	0.00705009	0.032951	0.00265511	0.0236829	0.00534035	0.0212146	0.011376	0.0124345	0.0094176	0.0157448	0.665807	0.0153022	0.0114529	0.0172899	0.0104824	0.0192443	0.0104836	0.0162331	0.00456741	0.0058929	0.0523048	0.0181047	0.0141289	0.0137147	0.0221314	0.0038059	0.00723178	0.00803941	0.00819635	0.0366884	0.00517417	0.0315827	0.00190354	0.0157929	0.0124829	0.0164517	0.0156792	0.00894719	0.0313631	0.00973127	0.00844642	0.0136974	0.0160237	0.0128186	0.00946342	0.0081033	0.0120812	0.0122283	0.0445982	0.0214429	0.00877389	0.0167828	0.00948111	0.0137856	0.0237866	0.0102783	0.0130577	0.00997369	0.0236611	0.00993623	0.0296022	0.00803849	0.00528616	0.0392749	0.0580212	0.0118265	0.0105257	0.0222313	0.0130116	0.00955531	0.00594134	0.0226243	0.0189615	0.0367653	0.0108861	0.00783879	0.00312338	0.0149598	0.0152561	0.679897	0.000479812	0.0460488	0.319268	0.257259	0.0427344	0.288746	0.0459434	0.347453	0.17697	0.103185	0.372393	8.370042
120	-544234.1	-544196.3	-37.78096	0.0823315	0.033941	0.0383237	0.0797747	0.0457478	0.0472379	0.0366391	0.0659967	0.0749985	0.0557371	0.0852037	0.0669716	0.0468283	0.0641619	0.0443733	0.106883	0.0248326	0.0221256	0.0762706	0.0547825	0.090874	0.0897228	0.105526	0.00944972	0.0199855	0.014186	0.0387377	0.0102998	0.00630678	0.00165569	0.00752295	0.0167071	0.051628	0.00118647	0.0615905	0.0450766	0.0482441	0.0580338	0.113498	0.0566026	0.0348156	0.0438403	0.0330655	0.0495195	0.0427732	0.0643506	0.0359424	0.0472647	0.0370429	0.0529367	0.0544575	0.0226733	0.0668373	0.0208806	0.0483091	0.0549594	0.0505982	0.0706261	0.0581309	0.0507051	0.0536647	0.0544709	0.0481681	0.00105859	0.0941309	0.0361327	0.0344624	0.0341822	0.0630475	0.0855063	0.101208	0.0309102	0.0475307	0.0859125	0.0685615	0.0521714	0.0524193	0.0643334	0.0515603	0.140949	0.107757	0.0513685	0.0753221	0.062915	0.0545388	0.125851	0.0855648	0.0868057	0.0304015	0.0412955	0.0387058	0.00275292	0.0374652	0.0359858	0.0355654	0.00126634	0.0712588	0.0722975	0.0703758	0.0921003	0.12262	0.012283	0.0156201	0.0119061	0.00457331	0.0112793	0.0225296	0.0154696	0.0212986	0.0061643	0.0116575	0.0138456	0.0372054	0.0273311	0.0102729	0.0341264	0.00415318	0.0779994	0.00841775	0.0324634	0.00259072	0.0224374	0.00625193	0.0253017	0.00826323	0.0142979	0.00921486	0.0143033	0.63114	0.0154224	0.0117787	0.0152403	0.0119351	0.016268	0.0133379	0.0157801	0.00793386	0.0164145	0.0523048	0.0183819	0.0124811	0.0156272	0.0261501	0.00489963	0.00763857	0.00651363	0.00864582	0.0354355	0.00625023	0.0334178	0.00123252	0.0179359	0.0106657	0.0153648	0.0138044	0.0106811	0.0317776	0.00914874	0.0114682	0.0155137	0.0148055	0.00593722	0.00793825	0.00827966	0.0104958	0.0100054	0.0437288	0.022355	0.00763992	0.0184421	0.00882391	0.0156125	0.0218514	0.00953537	0.0107838	0.00858334	0.0208312	0.0086361	0.0262261	0.00772108	0.00617012	0.0434405	0.0587837	0.0118265	0.0106778	0.0228117	0.0134583	0.0113101	0.00750459	0.0202332	0.0147635	0.0330264	0.0120744	0.0074221	0.00296257	0.0176754	0.0194332	0.650579	0.000773184	0.0460488	0.319268	0.257259	0.0427344	0.288746	0.0459434	0.347453	0.17697	0.103185	0.372393	8.297326
130	-544148.8	-544111.1	-37.73143	0.0788241	0.0319236	0.0369917	0.080183	0.0457478	0.0477771	0.0366391	0.0646284	0.0749985	0.0477597	0.0852037	0.0668165	0.0468283	0.0594573	0.0489343	0.0989546	0.0229094	0.0212836	0.0741402	0.0499559	0.0894265	0.0921624	0.105903	0.00944972	0.0199855	0.0142115	0.0359516	0.00991142	0.00746794	0.00167021	0.0091685	0.0186664	0.051628	0.00119503	0.061934	0.0450734	0.0495763	0.0584756	0.113498	0.0582045	0.0381642	0.0438403	0.0311021	0.0507921	0.0427732	0.0643506	0.0401649	0.0472647	0.0370429	0.05843	0.0544575	0.0254599	0.0668373	0.0202711	0.0483091	0.0549594	0.0526148	0.0706261	0.0578067	0.0526425	0.0540744	0.0544709	0.0490814	0.00109293	0.090245	0.0401013	0.0333598	0.0290669	0.0594534	0.0855063	0.110217	0.0286549	0.0475307	0.0859125	0.0685615	0.0579369	0.0524193	0.0636043	0.0555196	0.140949	0.107757	0.0513685	0.0753221	0.0641966	0.0551743	0.11055	0.0855648	0.0890332	0.030975	0.0421084	0.0393729	0.00262788	0.0374652	0.0359858	0.0378392	0.00176421	0.0712588	0.0690498	0.0755214	0.0942471	0.12262	0.0134072	0.0164895	0.0125107	0.00658025	0.0103464	0.0210372	0.0132667	0.0175303	0.00599991	0.00973024	0.0114286	0.0334733	0.0227836	0.0112229	0.0344163	0.00405802	0.0779994	0.00706772	0.0324634	0.0031726	0.0215547	0.00489661	0.0231992	0.010468	0.012806	0.012783	0.0148113	0.636112	0.0171406	0.010049	0.0168692	0.0122472	0.0182874	0.0099102	0.0172548	0.0146466	0.012732	0.0500957	0.0184053	0.015061	0.012722	0.0240806	0.00619235	0.00814547	0.00702892	0.00933877	0.0310281	0.00594925	0.0334178	0.00163125	0.0141595	0.0101775	0.018241	0.0153382	0.0110915	0.0325964	0.0100912	0.0104459	0.0150028	0.0172703	0.00287456	0.00924585	0.00893828	0.0126695	0.0112879	0.0448594	0.0246323	0.00508188	0.0184421	0.00815442	0.0155044	0.0245022	0.00953537	0.0110224	0.00706873	0.0228196	0.00925591	0.0270152	0.0074939	0.00490468	0.0411196	0.0587837	0.0111282	0.0121049	0.0261371	0.0164987	0.0105271	0.00792841	0.016072	0.0182407	0.0340851	0.0110188	0.006644	0.00374101	0.0186741	0.0160496	0.650579	0.000482446	0.0460951	0.317976	0.256218	0.0425615	0.287578	0.0495711	0.346529	0.176499	0.105569	0.371403	8.292373
140	-544157.8	-544119.8	-37.97172	0.0814851	0.0322388	0.0378174	0.0813405	0.0409404	0.0490762	0.037963	0.0635057	0.0764308	0.0484673	0.0894484	0.0676806	0.0468283	0.0594573	0.0453537	0.107879	0.0217196	0.0252677	0.0741402	0.0552207	0.0830779	0.0921624	0.105903	0.00997537	0.0199855	0.0147861	0.0355833	0.00991142	0.00707109	0.0016519	0.0097808	0.0159373	0.051628	0.00132527	0.0613077	0.0484548	0.0441948	0.0573836	0.113498	0.0582045	0.0381642	0.0438403	0.0311021	0.0507921	0.0427778	0.0697723	0.0400846	0.0457078	0.0370429	0.05843	0.0538871	0.0217454	0.0668373	0.0199139	0.0498259	0.0596172	0.0537177	0.0706261	0.0578067	0.0526425	0.0557043	0.0529232	0.0476777	0.00167551	0.090245	0.0362011	0.0375885	0.0309991	0.0610251	0.0855063	0.110217	0.0303902	0.0475307	0.0859125	0.0685615	0.0549889	0.0524413	0.0660648	0.055478	0.140949	0.10646	0.0513685	0.0753221	0.0591474	0.0554967	0.11126	0.0822765	0.0836876	0.0303342	0.0421084	0.0365393	0.00364534	0.0385482	0.038796	0.0382268	0.00175212	0.0764069	0.0749435	0.0761939	0.0942471	0.12262	0.0139716	0.0137782	0.0125107	0.00525164	0.0121624	0.0211994	0.0138652	0.0212542	0.00706202	0.00649201	0.0124265	0.0356782	0.0271359	0.0112229	0.0344163	0.00457373	0.0721968	0.0100854	0.0325485	0.00273099	0.0214896	0.00466644	0.0231992	0.0094244	0.0148765	0.0114323	0.014725	0.636112	0.0171406	0.0129227	0.0211315	0.0104058	0.0182547	0.0130095	0.0155015	0.0106856	0.0144664	0.0549951	0.0152293	0.0169476	0.0107164	0.0200943	0.00524911	0.00760742	0.00817303	0.0109488	0.0348513	0.00799753	0.0343376	0.00167376	0.015264	0.0105089	0.0161735	0.0129706	0.00938885	0.0325964	0.0103254	0.0104459	0.0156333	0.0172323	0.00703395	0.0065378	0.00896248	0.0115962	0.0101503	0.0481786	0.0246323	0.00575279	0.017508	0.0103924	0.0149209	0.0248312	0.00805884	0.0108677	0.00761685	0.0199797	0.00803487	0.0276148	0.00790081	0.00575307	0.0411196	0.0599247	0.0111282	0.00937202	0.0234164	0.0158195	0.0119293	0.0102782	0.014309	0.0159277	0.0340851	0.0109032	0.00900783	0.00286678	0.0137036	0.0163902	0.650579	7.28435e-05	0.0461804	0.318564	0.256692	0.0407912	0.28811	0.0496627	0.346529	0.176499	0.105569	0.371403	8.316402
150	-544166.6	-544128.5	-38.05291	0.0814851	0.030061	0.0396093	0.0813405	0.0453611	0.0484175	0.0357662	0.0631851	0.0754256	0.0507768	0.0869307	0.0708635	0.0485505	0.0594573	0.0453537	0.108179	0.0227894	0.0198662	0.0677416	0.056862	0.0830779	0.0901189	0.113283	0.00997537	0.0200343	0.0133447	0.0389196	0.0106864	0.00612962	0.00243303	0.00803111	0.0202236	0.050768	0.0010114	0.0613077	0.0462769	0.0502139	0.0539621	0.113498	0.0582045	0.0369124	0.0438403	0.0312445	0.051572	0.0457754	0.0609549	0.0379924	0.0468725	0.0353679	0.055536	0.0538871	0.0244266	0.0668373	0.0192201	0.0507873	0.0596172	0.05253	0.0706261	0.0578067	0.0575205	0.0532163	0.057812	0.0450452	0.00162049	0.0882245	0.0343662	0.0367998	0.0331984	0.0649608	0.0901657	0.107833	0.0292093	0.0498121	0.0888488	0.0685615	0.0555348	0.0524413	0.0660648	0.0518255	0.140198	0.10646	0.0513685	0.0753221	0.0684073	0.0567389	0.119518	0.0822612	0.0851031	0.0289824	0.0408508	0.0374767	0.00296637	0.0375414	0.0407519	0.0410587	0.00251572	0.0772657	0.0704435	0.0727981	0.0942471	0.119515	0.0117839	0.0152703	0.0108901	0.0052868	0.00953228	0.0253701	0.0145098	0.020519	0.00724317	0.00331788	0.0101967	0.0381694	0.024443	0.0115295	0.0316473	0.0064774	0.0734516	0.0114149	0.0325485	0.00365023	0.0198082	0.00449349	0.0231992	0.00866528	0.0134976	0.00875842	0.0140857	0.636112	0.0163655	0.0107843	0.0178639	0.0122803	0.0170138	0.0108988	0.0161058	0.0156486	0.0124212	0.0533381	0.0166806	0.0111309	0.0143822	0.0226374	0.00521467	0.00731841	0.00817303	0.00961184	0.0297127	0.00715121	0.0367745	0.00150006	0.0149154	0.0111263	0.0150916	0.0129706	0.0125379	0.0340491	0.0104186	0.00913826	0.0122295	0.0183034	0.0114184	0.00895393	0.00941023	0.0108494	0.0085437	0.0481786	0.0246323	0.0058588	0.0170821	0.00836685	0.0129249	0.0210089	0.00791003	0.0111739	0.00771743	0.0241702	0.00897655	0.0265728	0.00945338	0.00513726	0.0423282	0.0604198	0.0108324	0.0132513	0.022514	0.015684	0.00766059	0.00900271	0.0134175	0.0181224	0.0382262	0.0128505	0.00665433	0.00365285	0.0139702	0.0209252	0.650579	0.00025119	0.046209	0.318762	0.256851	0.0408165	0.288288	0.0490733	0.346529	0.176499	0.105569	0.371403	8.324521
160	-544130.9	-544093.2	-37.71216	0.0778175	0.0331062	0.0396093	0.0815035	0.0425279	0.0480812	0.0357662	0.0637111	0.0723688	0.049061	0.0829618	0.0708635	0.0478342	0.0620621	0.0453537	0.108179	0.0236796	0.0197936	0.0655639	0.056862	0.0828638	0.0901189	0.106669	0.0107881	0.0199942	0.0133447	0.0389196	0.00907083	0.00803655	0.0020619	0.00803111	0.0183921	0.050768	0.000746539	0.0613077	0.0462769	0.0488185	0.0539621	0.113498	0.0580878	0.0369124	0.043881	0.0345071	0.0532228	0.0439224	0.0609549	0.0366422	0.0478779	0.0353679	0.0545652	0.0538871	0.0244266	0.0668373	0.0198223	0.0491985	0.0553318	0.05253	0.0714761	0.0578067	0.0579521	0.0532163	0.0546615	0.0450452	0.00166539	0.0959602	0.0451963	0.034005	0.0306541	0.0598274	0.089984	0.107833	0.0292093	0.049641	0.0888488	0.0714848	0.0524748	0.0545288	0.065056	0.0553229	0.140198	0.107167	0.0513685	0.0753221	0.0623169	0.0540486	0.119518	0.0822612	0.0839304	0.0308208	0.0408508	0.0381541	0.00357515	0.0382992	0.0396017	0.0387565	0.00161605	0.0681646	0.0698835	0.0727981	0.0885846	0.119961	0.0119882	0.0166459	0.0137127	0.00502389	0.0105232	0.0221012	0.0142758	0.020455	0.00618066	0.00631617	0.011166	0.0378657	0.0278887	0.0124923	0.0316473	0.00319167	0.0744874	0.0101072	0.0305629	0.00249901	0.0233377	0.00424794	0.0231992	0.0106463	0.0148336	0.00961937	0.0144208	0.635702	0.015621	0.00966429	0.0178639	0.0100492	0.0170138	0.0112628	0.0150861	0.0146466	0.0147065	0.0534051	0.0125703	0.0146723	0.0126043	0.0227815	0.00552022	0.00852439	0.00714078	0.00737369	0.0349382	0.00771441	0.0334498	0.00190758	0.0149887	0.0119355	0.0161884	0.0117535	0.0121809	0.0311967	0.00926958	0.0112356	0.0137207	0.0162481	0.0115268	0.0091594	0.00844025	0.0144792	0.0082542	0.0510367	0.024527	0.00552359	0.01795	0.00964365	0.0168853	0.0209507	0.0109901	0.0109202	0.00969675	0.0198708	0.00964054	0.0263746	0.0072087	0.0050024	0.0425491	0.0604198	0.00908764	0.01268	0.0210292	0.0169285	0.00615597	0.00854913	0.0179151	0.0184291	0.0375406	0.0121902	0.00670469	0.0036572	0.015897	0.0150591	0.647398	0.000405564	0.0457061	0.315293	0.254056	0.0403723	0.296034	0.0485393	0.347207	0.176845	0.105775	0.370173	8.290446
170	-544026	-543987.8	-38.23835	0.0806729	0.0332077	0.0395189	0.0815035	0.0451524	0.0480812	0.0371002	0.0672466	0.0723688	0.0486782	0.0919863	0.0691061	0.0478342	0.0620621	0.0478812	0.103769	0.0197072	0.0245631	0.0752405	0.0490528	0.0888795	0.0910836	0.105965	0.00900193	0.0183928	0.0159856	0.0405937	0.00885456	0.00621061	0.002535	0.00843031	0.0169204	0.050768	0.000801541	0.0613077	0.0462769	0.0497639	0.0532007	0.11343	0.0589728	0.0370553	0.0441279	0.0345071	0.0532228	0.0435963	0.0661557	0.0359283	0.0462649	0.0391676	0.0551515	0.0564526	0.0244266	0.062299	0.0198223	0.0556053	0.0596287	0.0526672	0.0714761	0.0627675	0.0556774	0.0551883	0.0555409	0.0450452	0.000855731	0.0900473	0.0359123	0.0375727	0.0327665	0.061285	0.089984	0.102987	0.0277543	0.0485416	0.0923913	0.0714848	0.0569085	0.0561521	0.065056	0.0561258	0.133202	0.107167	0.0521376	0.0755035	0.0617106	0.0576765	0.116318	0.0843038	0.0856032	0.0322478	0.0408508	0.0360112	0.00236025	0.0401627	0.0396017	0.0376172	0.00196151	0.07604	0.0726496	0.081855	0.0900337	0.119961	0.0110789	0.0155405	0.0125944	0.00630709	0.0117099	0.0170139	0.0133401	0.0192153	0.00573657	0.00716522	0.0113177	0.0378657	0.0238081	0.0157986	0.0301234	0.00510417	0.0739061	0.010851	0.0275896	0.00315443	0.0207946	0.00518573	0.0231992	0.0102308	0.0148336	0.0116822	0.015715	0.635702	0.0187391	0.0100519	0.0200228	0.0117951	0.0193219	0.0123208	0.0182389	0.0176279	0.0152734	0.0496613	0.0138663	0.0129999	0.0129854	0.0238069	0.00544749	0.0078849	0.00948946	0.00702954	0.0346216	0.008258	0.0314159	0.00204152	0.0154448	0.0133057	0.0143116	0.0145524	0.0112546	0.0315049	0.00926958	0.0121976	0.0161152	0.0151504	0.00955364	0.00923348	0.00845721	0.0121798	0.0097949	0.0510367	0.024527	0.00575299	0.0161082	0.00863164	0.0155872	0.0219019	0.00781832	0.0109887	0.00924999	0.0213357	0.0101034	0.0271888	0.00752275	0.00567099	0.0425491	0.0604198	0.0113304	0.0103029	0.0239339	0.0134518	0.00648153	0.0058995	0.0175997	0.0191378	0.0360997	0.010605	0.00692099	0.00291422	0.0165894	0.011355	0.647398	0.000180175	0.0473855	0.31456	0.260788	0.0402785	0.295346	0.0416415	0.342302	0.174346	0.118407	0.364944	8.343064
180	-544001.3	-543963.9	-37.40333	0.0806729	0.0332077	0.0369794	0.0756775	0.0460188	0.0485436	0.0371002	0.0672466	0.0755589	0.0516387	0.0925866	0.0636237	0.0478342	0.0620621	0.0478812	0.0955344	0.0223649	0.0214084	0.0672654	0.0490528	0.0803026	0.0867609	0.105965	0.00988067	0.019556	0.0153647	0.0388849	0.00885456	0.00761834	0.00196417	0.00797467	0.0175351	0.050768	0.00104389	0.0622745	0.0462769	0.0479362	0.0532007	0.11042	0.0526537	0.0424806	0.0441279	0.0364857	0.051323	0.0416369	0.0627036	0.0359283	0.0469553	0.0365318	0.0551515	0.04948	0.0262561	0.063688	0.0219819	0.0553725	0.056194	0.0540649	0.0710441	0.0595312	0.0526965	0.0550507	0.0555409	0.0469829	0.000930094	0.0952037	0.0400566	0.0359504	0.0310701	0.0610282	0.089984	0.102987	0.0314655	0.0485416	0.0923913	0.0714848	0.0520994	0.0510612	0.0612062	0.0532277	0.133202	0.107167	0.0530219	0.0755035	0.0617106	0.0576765	0.116318	0.0843038	0.0798936	0.0282508	0.0508209	0.0360112	0.00286138	0.041176	0.0374497	0.0390795	0.00232786	0.0751015	0.0688254	0.0782925	0.0935069	0.119961	0.011571	0.0155405	0.0111115	0.00436258	0.0117099	0.0220291	0.0120574	0.0219058	0.00609546	0.00505892	0.0105827	0.0368664	0.0238081	0.00996784	0.0330191	0.00617079	0.0762964	0.0110726	0.0275896	0.00192209	0.0221824	0.00493481	0.0215079	0.00992379	0.0144504	0.0110983	0.0110115	0.635702	0.0161121	0.00876073	0.0157604	0.00986223	0.0177668	0.0105086	0.0146707	0.0139626	0.0126772	0.0508114	0.0162974	0.0142743	0.0132723	0.0250722	0.00615128	0.00794776	0.00824949	0.0101589	0.0346216	0.00649974	0.0314159	0.00176367	0.0155831	0.0122632	0.018194	0.0145546	0.0100153	0.0344206	0.00926958	0.0104146	0.0151218	0.0148718	0.0109709	0.00790421	0.00708494	0.0121798	0.0097949	0.0485895	0.0255683	0.00473392	0.0161082	0.0108031	0.0131644	0.0219061	0.00816794	0.0116005	0.00832528	0.0279932	0.00873617	0.0271888	0.00800111	0.00487827	0.0396195	0.0624806	0.0113304	0.0116312	0.0244291	0.0148403	0.00575086	0.00751715	0.0168096	0.0195894	0.0347628	0.0118636	0.00957625	0.00356526	0.0138436	0.00999016	0.647398	0.00013885	0.0475558	0.312097	0.261725	0.0404233	0.296408	0.0417911	0.342302	0.174346	0.118407	0.364944	8.259563
190	-543995.7	-543958	-37.74262	0.0848124	0.0333499	0.0369991	0.0792047	0.0461111	0.0497925	0.0371002	0.0625491	0.0755589	0.0505716	0.0925866	0.0636237	0.0467374	0.0574691	0.0475533	0.10656	0.0223649	0.0214084	0.0672654	0.0501083	0.0914047	0.0923436	0.100544	0.00963461	0.0197222	0.0132057	0.0383313	0.0112026	0.00697667	0.00202127	0.00859716	0.0199791	0.0536741	0.000843434	0.0598623	0.0448081	0.0463436	0.0532007	0.111228	0.0526537	0.0338692	0.0441279	0.0326482	0.051323	0.0461032	0.0627036	0.0359283	0.0484436	0.0364782	0.0551515	0.0484713	0.0245351	0.063688	0.0207321	0.0553725	0.0578733	0.0520209	0.0710441	0.0586259	0.0518818	0.0530538	0.0530213	0.0469829	0.00151787	0.0925348	0.0374477	0.0354475	0.0310701	0.0643651	0.0931148	0.102987	0.0300083	0.0485416	0.0929433	0.0771691	0.0545234	0.0510612	0.0682088	0.0562974	0.135283	0.113515	0.0503433	0.0712678	0.0606346	0.0576765	0.112844	0.0843038	0.0798936	0.0299327	0.0503879	0.0427419	0.00428441	0.0395153	0.0374497	0.0335602	0.00215494	0.0730291	0.0694024	0.0763094	0.0880801	0.12804	0.00923266	0.0149369	0.0100716	0.00557579	0.011981	0.0202269	0.0159097	0.0212008	0.00660227	0.00504597	0.0107679	0.0369622	0.0247818	0.0106324	0.0337004	0.00465186	0.0762964	0.0107518	0.0275896	0.00188852	0.0214654	0.00659342	0.02025	0.0111376	0.0153257	0.0102105	0.014286	0.635702	0.0155099	0.00991732	0.01914	0.0102487	0.0177668	0.0120621	0.0208483	0.013374	0.0152357	0.0479359	0.0148412	0.0146503	0.0115485	0.0210129	0.00573859	0.00807934	0.00871586	0.00962484	0.0346216	0.00555661	0.0275868	0.00157168	0.0144927	0.0110832	0.0154857	0.0138803	0.0087848	0.0313399	0.0102173	0.0101167	0.01776	0.0163517	0.0133671	0.00806278	0.00740456	0.012098	0.0119241	0.0448464	0.0222541	0.00567694	0.0153581	0.00860285	0.0143064	0.0219061	0.0108978	0.0116005	0.00824942	0.0234889	0.00980467	0.0271888	0.00875687	0.00510558	0.0418448	0.0596124	0.00995025	0.011069	0.0249547	0.0146255	0.00648867	0.00711118	0.0160164	0.0187119	0.0340673	0.0125671	0.00752917	0.00354964	0.0154337	0.0126267	0.667139	0.000146891	0.0475003	0.311733	0.26142	0.0407066	0.296062	0.0425785	0.342302	0.174346	0.118407	0.364944	8.293492
