Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	bl[78]	bl[79]	bl[80]	bl[81]	bl[82]	bl[83]	bl[84]	bl[85]	bl[86]	bl[87]	bl[88]	bl[89]	bl[90]	bl[91]	bl[92]	bl[93]	bl[94]	bl[95]	bl[96]	bl[97]	bl[98]	bl[99]	bl[100]	bl[101]	bl[102]	bl[103]	bl[104]	bl[105]	bl[106]	bl[107]	bl[108]	bl[109]	bl[110]	bl[111]	bl[112]	bl[113]	bl[114]	bl[115]	bl[116]	bl[117]	bl[118]	bl[119]	bl[120]	bl[121]	bl[122]	bl[123]	bl[124]	bl[125]	bl[126]	bl[127]	bl[128]	bl[129]	bl[130]	bl[131]	bl[132]	bl[133]	bl[134]	bl[135]	bl[136]	bl[137]	bl[138]	bl[139]	bl[140]	bl[141]	bl[142]	bl[143]	bl[144]	bl[145]	bl[146]	bl[147]	bl[148]	bl[149]	bl[150]	bl[151]	bl[152]	bl[153]	bl[154]	bl[155]	bl[156]	bl[157]	bl[158]	bl[159]	bl[160]	bl[161]	bl[162]	bl[163]	bl[164]	bl[165]	bl[166]	bl[167]	bl[168]	bl[169]	bl[170]	bl[171]	bl[172]	bl[173]	bl[174]	bl[175]	bl[176]	bl[177]	bl[178]	bl[179]	bl[180]	bl[181]	bl[182]	bl[183]	bl[184]	bl[185]	bl[186]	bl[187]	bl[188]	bl[189]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
7610	-498795.5	-498772.3	-23.26062	0.0773693	0.0341319	0.0375205	0.0806598	0.0453885	0.045717	0.0347049	0.0634395	0.0835641	0.0483757	0.0961752	0.0619323	0.0437364	0.057647	0.0482847	0.106671	0.0218779	0.0218802	0.0719419	0.0525384	0.0827784	0.0886561	0.10431	0.0103106	0.0197611	0.0137262	0.0352759	0.0103224	0.00732349	0.00182498	0.00819015	0.0159833	0.0485111	0.000553305	0.0645593	0.0460104	0.0463237	0.0546415	0.112533	0.0556288	0.0378149	0.0412071	0.0335988	0.0522642	0.0404066	0.0594727	0.0402097	0.0469607	0.0358092	0.0533627	0.0555622	0.0235805	0.0634265	0.0221275	0.0481538	0.0564246	0.0547245	0.0668343	0.0594404	0.0464643	0.0587916	0.048981	0.0478232	0.00140425	0.0907647	0.0362214	0.0332268	0.03353	0.0634815	0.0886104	0.105488	0.0279303	0.0492235	0.0908095	0.07075	0.0519214	0.0482583	0.0631226	0.0533947	0.145587	0.108797	0.0486983	0.0713475	0.0625521	0.0521834	0.115452	0.0904017	0.0824155	0.0285702	0.0455067	0.0370973	0.00242845	0.0354013	0.036837	0.0343554	0.00198775	0.011359	0.00165302	0.0173687	0.00779005	0.031251	0.0151066	0.0100966	0.0168907	0.00866179	0.00817615	0.0145347	0.0131475	0.0103715	0.0135484	0.00685646	0.0152488	0.0067619	0.0454264	0.0313124	0.0359421	0.744496	0.0108514	0.0108468	0.00953606	0.00973811	0.00912158	0.0113514	0.00253339	0.00914512	0.014418	0.0104075	0.0125296	0.0103419	0.0177688	0.0117071	0.0114479	0.00646864	0.007861	0.0176464	0.00685467	0.0146139	0.0136643	0.0112139	0.0715768	0.0214922	0.0118516	0.0104703	0.0372362	0.00553047	0.0135964	0.0118476	0.0238731	0.0279507	0.0176327	0.0237464	0.0132886	0.0149246	0.0153477	0.00770192	0.00964249	0.0595608	0.013024	0.0231021	0.00956054	0.00907837	0.0166973	0.0131999	0.0202677	0.0104823	0.0100286	0.0176295	0.0121795	0.00545448	0.00817646	0.00758692	0.0058381	0.0132736	0.00306952	0.0130645	0.0459563	0.0220859	0.0275543	0.0192449	0.0252672	0.0201391	0.00602739	0.0164329	0.0292408	0.00858216	0.0220706	0.0178434	0.0153028	0.0160139	0.0473785	0.264264	0.276374	0.0313405	0.339674	0.0409683	0.34886	0.167484	0.142004	0.341652	7.168789
7620	-498783.5	-498759.6	-23.82315	0.0796369	0.0341319	0.0375205	0.0806598	0.0435295	0.0481399	0.0359928	0.064145	0.0868586	0.0527263	0.0926257	0.0695645	0.0470828	0.0586994	0.0492821	0.101788	0.0216419	0.0228893	0.0719419	0.0513237	0.0828184	0.0886561	0.105953	0.009883	0.0171452	0.0137262	0.0362234	0.00960266	0.00593781	0.0015425	0.0077582	0.0179882	0.0485111	0.000682292	0.0594775	0.0460104	0.0463237	0.0585584	0.119695	0.0556288	0.0362523	0.0412071	0.0322395	0.0512973	0.0417141	0.0662092	0.0407719	0.0445672	0.034235	0.0525942	0.0558333	0.0201884	0.0661683	0.0229533	0.0517269	0.0564246	0.0547245	0.0668343	0.0594404	0.0464643	0.0587916	0.0511412	0.0478232	0.00165681	0.0907647	0.0371423	0.033602	0.03353	0.0634815	0.0889897	0.105488	0.0312737	0.0510648	0.0898444	0.07075	0.0519214	0.0525642	0.0619755	0.0533947	0.142821	0.110792	0.0486983	0.0687194	0.0625521	0.056123	0.115452	0.0831061	0.0824155	0.0287113	0.0455067	0.0333927	0.0029374	0.0354013	0.036837	0.0397506	0.00264324	0.0101648	0.00169364	0.0177322	0.0103097	0.0338192	0.0148787	0.010043	0.0152228	0.00761874	0.01117	0.0151574	0.0130066	0.0111468	0.0147786	0.00679834	0.0135026	0.00736707	0.0463663	0.0375531	0.0365035	0.757073	0.0115182	0.012842	0.00938009	0.008333	0.00789563	0.0110779	0.00297803	0.0123175	0.0119641	0.00806707	0.0149844	0.0105206	0.0177688	0.0115627	0.00972233	0.00797451	0.0107289	0.0164816	0.00563037	0.0146522	0.0140586	0.0120928	0.0748288	0.0216372	0.0109994	0.0105928	0.0325048	0.00616366	0.0138987	0.0109086	0.0238731	0.0298418	0.0165764	0.0223791	0.0147078	0.0165759	0.0156981	0.00486073	0.00964249	0.0612861	0.0111403	0.0210155	0.00975425	0.00943675	0.0175496	0.0112667	0.0237298	0.00866523	0.0104844	0.0179619	0.0101079	0.00370481	0.00665523	0.00832868	0.00528049	0.0138347	0.00177962	0.0140909	0.0470937	0.0220859	0.029346	0.0192091	0.0252672	0.0183997	0.00775898	0.0159635	0.0294302	0.0107379	0.0191018	0.0212868	0.0153028	0.0126295	0.0473785	0.264264	0.276374	0.0313405	0.339674	0.0409683	0.349446	0.167765	0.140562	0.342226	7.225041
7630	-498793	-498769.3	-23.71128	0.0796369	0.032819	0.0375205	0.0806598	0.0425929	0.0481399	0.0357374	0.0667215	0.080844	0.0527263	0.0914793	0.0678764	0.0430032	0.0586994	0.0492821	0.105731	0.0216419	0.0195289	0.0703588	0.0548104	0.0847244	0.0886561	0.105953	0.0105296	0.0200065	0.0137262	0.0362234	0.00945006	0.00632368	0.00198665	0.00739796	0.0188717	0.0485111	0.000879359	0.0613378	0.0508422	0.0470811	0.0585833	0.119695	0.0556288	0.0362531	0.0412071	0.0331676	0.0520494	0.0419053	0.0592946	0.0407719	0.0468973	0.0388212	0.0535329	0.0536161	0.0219049	0.0661683	0.0229533	0.0517269	0.0579687	0.0547245	0.0689751	0.0594404	0.0488033	0.0564278	0.0474647	0.048168	0.00206691	0.0907647	0.0383937	0.0315869	0.0317603	0.0656875	0.0877855	0.10029	0.0307149	0.0510648	0.0898444	0.0691877	0.0519214	0.0523038	0.0619755	0.0565882	0.144233	0.110792	0.0486983	0.0695563	0.0625521	0.056123	0.115452	0.0831061	0.0824155	0.0305281	0.0455067	0.0374824	0.00348994	0.0393581	0.0340604	0.038994	0.00174521	0.0107089	0.00119542	0.0154436	0.00970042	0.0342648	0.0130221	0.00886104	0.012245	0.00606648	0.00913019	0.0151574	0.0137665	0.00883891	0.0149602	0.00933236	0.0135026	0.00733816	0.0478889	0.03077	0.0350735	0.757073	0.0106097	0.0123178	0.0095219	0.00679933	0.00764816	0.0106487	0.00280943	0.0116604	0.0103487	0.0071714	0.0141641	0.00983049	0.0163697	0.0139495	0.0101055	0.00829953	0.00802268	0.0105716	0.00603844	0.0165074	0.0131826	0.00986477	0.0748288	0.0232762	0.01226	0.0136148	0.0316994	0.00527932	0.0119503	0.0108872	0.0215284	0.0263804	0.0152519	0.0223791	0.0126951	0.0173515	0.0150878	0.00552415	0.0111006	0.0606245	0.0112444	0.0268824	0.0104319	0.00844073	0.022706	0.0116776	0.0229271	0.0102873	0.00988328	0.0208504	0.0106168	0.00662231	0.00844717	0.00689347	0.00555424	0.013122	0.00195334	0.0136533	0.0470937	0.0220859	0.0275078	0.0174387	0.0277371	0.0189899	0.00764158	0.0156193	0.0304053	0.00868995	0.0178394	0.0200667	0.0194367	0.0141177	0.0473785	0.264264	0.276374	0.0313405	0.339674	0.0409683	0.349523	0.167802	0.140593	0.342082	7.213855
7640	-498804.2	-498780.8	-23.30641	0.0818907	0.032819	0.0380026	0.0806598	0.0425929	0.0523691	0.0332558	0.0633733	0.080844	0.0539127	0.0887254	0.0689754	0.0494738	0.0590374	0.0492821	0.105731	0.0217839	0.0217501	0.0729388	0.0505201	0.0847244	0.0914629	0.105953	0.01001	0.0200137	0.0139837	0.0362234	0.00919115	0.00647225	0.00186754	0.00828717	0.0172811	0.0485111	0.000643228	0.0591997	0.0446075	0.0457661	0.059086	0.122135	0.0522257	0.03663	0.0422444	0.0325763	0.0520494	0.0419053	0.0614661	0.036505	0.0429051	0.0360378	0.0535329	0.0534366	0.0219049	0.0661381	0.0217188	0.0517269	0.0579687	0.047798	0.0669969	0.0594404	0.0488033	0.0564278	0.0474647	0.04407	0.00162655	0.0901038	0.0393841	0.0341062	0.0315141	0.0582675	0.0877855	0.104118	0.0307149	0.0513116	0.0898444	0.0657408	0.0572359	0.0523038	0.0666607	0.0573854	0.144233	0.110792	0.0461582	0.0695563	0.0625521	0.0585936	0.11086	0.0870479	0.0823109	0.0334378	0.0455067	0.0381813	0.00415442	0.0333336	0.0375232	0.0371063	0.00189067	0.0116985	0.00137362	0.0172746	0.00830427	0.032263	0.0171417	0.0100012	0.015981	0.0094441	0.010535	0.0153377	0.0102769	0.00886882	0.0134211	0.0078396	0.0161625	0.0063672	0.0479655	0.0350579	0.0325194	0.723898	0.0106097	0.0127001	0.0110106	0.00707773	0.00955937	0.0104788	0.00279377	0.0119962	0.00771455	0.00849753	0.0169947	0.0130602	0.014921	0.0128875	0.0111432	0.0089903	0.00802268	0.0176708	0.00606667	0.0163157	0.0138101	0.0116629	0.0711659	0.0199767	0.0124122	0.010429	0.0350984	0.00460243	0.0109618	0.0112144	0.0235604	0.0263804	0.0146964	0.0253098	0.0122902	0.0134051	0.018034	0.006153	0.0104812	0.0580414	0.0119778	0.0230692	0.0120427	0.00874748	0.0145163	0.0116566	0.0229271	0.00942191	0.0094273	0.0182512	0.0115749	0.00598536	0.00904888	0.00760204	0.00414762	0.0133385	0.00273497	0.0121705	0.0485649	0.0219065	0.0275078	0.0218807	0.0265481	0.0189899	0.00648666	0.0146316	0.031929	0.0075018	0.0181865	0.0214936	0.0183819	0.0141177	0.0473785	0.264264	0.276374	0.0313405	0.339674	0.0409683	0.349206	0.16765	0.141372	0.341772	7.173368
7650	-498780.7	-498757.4	-23.29814	0.0826224	0.0322021	0.0380026	0.0789595	0.0425929	0.0515022	0.037143	0.0664543	0.080844	0.0529739	0.0887254	0.0631921	0.0494738	0.0590374	0.0492821	0.106003	0.02161	0.0201377	0.0729388	0.0505201	0.0847244	0.0914629	0.105953	0.00969971	0.0201436	0.014063	0.0361574	0.010543	0.00680043	0.00191765	0.00736489	0.0197148	0.0485111	0.000605506	0.0592122	0.0446075	0.0457661	0.0555037	0.115723	0.0564779	0.0369602	0.0456363	0.0332761	0.0520494	0.0410309	0.0614661	0.0391685	0.0504674	0.0357117	0.0545672	0.0557462	0.0237423	0.0661381	0.0226671	0.0517269	0.0579687	0.0515674	0.0703733	0.0594404	0.0460711	0.0595388	0.0474647	0.04407	0.00122491	0.0915066	0.0393841	0.0341062	0.0314828	0.0582675	0.0875592	0.104118	0.0307149	0.0475603	0.0898444	0.0717207	0.0536472	0.0499054	0.0625304	0.0524357	0.142257	0.114601	0.0470425	0.0695563	0.0653106	0.056262	0.110199	0.0843073	0.0822386	0.0302155	0.0418091	0.0341631	0.00320762	0.0376339	0.0363099	0.0371063	0.00160101	0.0101177	0.00164656	0.015695	0.0097276	0.032153	0.0149322	0.00919366	0.013714	0.00669673	0.0115147	0.0153377	0.0123327	0.00867136	0.0133198	0.00761104	0.0171242	0.00610197	0.0408666	0.0322667	0.0379867	0.723898	0.0103575	0.0118992	0.0119451	0.00743595	0.00750589	0.0111674	0.00312088	0.0115009	0.0120607	0.00670051	0.0135667	0.011652	0.0178122	0.00989938	0.0111892	0.00879492	0.00788435	0.0178912	0.0031626	0.0175442	0.0140923	0.0100509	0.0724117	0.0207944	0.0131315	0.00898491	0.037352	0.00643653	0.0108506	0.0101521	0.0228472	0.0259988	0.0167566	0.0258807	0.0147558	0.0140466	0.0158169	0.00610413	0.00984699	0.0591074	0.0122063	0.0230692	0.0111097	0.0074771	0.0162181	0.0114657	0.0238663	0.00942191	0.0100134	0.0205794	0.00939737	0.00417671	0.0101972	0.00702357	0.00426322	0.0140434	0.00287252	0.0140114	0.0459792	0.0219065	0.0310077	0.0209833	0.0290759	0.0220536	0.00639883	0.0161137	0.0317259	0.00876277	0.0204211	0.0192078	0.0175796	0.0146489	0.04733	0.263994	0.276092	0.0323318	0.339326	0.0409263	0.349206	0.16765	0.141372	0.341772	7.172541
7660	-498787.9	-498764.5	-23.3574	0.0801725	0.0319566	0.0402761	0.0789595	0.0425929	0.0492751	0.0323281	0.0625523	0.0865971	0.0498898	0.0887254	0.0631921	0.0472513	0.0570838	0.0474953	0.102547	0.02161	0.0201377	0.0729388	0.0505201	0.0847244	0.0927678	0.105953	0.0095943	0.0207862	0.01477	0.0352935	0.010865	0.00733862	0.00143468	0.00853527	0.0197148	0.0490286	0.000504092	0.063953	0.0446075	0.0457661	0.0558269	0.115723	0.0538537	0.036166	0.0437901	0.0332761	0.0513871	0.0415635	0.064289	0.0391685	0.0451161	0.0357117	0.0545672	0.0557462	0.0237423	0.0657749	0.0218302	0.0517269	0.059091	0.0517288	0.0688047	0.0551784	0.0460711	0.0595388	0.0474647	0.0483811	0.000898272	0.0915066	0.0389381	0.0335872	0.0314828	0.0609098	0.0893424	0.104578	0.0293879	0.0486797	0.0898444	0.0655203	0.0540038	0.05252	0.0625304	0.0563946	0.140936	0.11013	0.0470425	0.0709924	0.0691044	0.0522041	0.109561	0.0843073	0.0789999	0.032957	0.0418091	0.034809	0.00274831	0.0359383	0.0388074	0.0371063	0.00236535	0.0118278	0.00116481	0.0181877	0.00829528	0.032153	0.013119	0.0109458	0.0132276	0.0068689	0.0100946	0.0158129	0.01205	0.0103798	0.013622	0.00732215	0.0171242	0.00711354	0.044998	0.036615	0.0333783	0.74046	0.0103567	0.012907	0.00966402	0.00790599	0.00616435	0.0117306	0.00306903	0.0112635	0.0127304	0.00784032	0.0142231	0.0113206	0.0152402	0.0103607	0.0125302	0.00834955	0.00989101	0.0204996	0.00434627	0.0163462	0.0136988	0.0110333	0.0724117	0.0217718	0.0112756	0.0115876	0.0317318	0.00630357	0.0133309	0.0114423	0.0228965	0.0279281	0.0157229	0.0227759	0.014597	0.0150677	0.0158169	0.00620868	0.0121027	0.05845	0.0122688	0.0230692	0.0106607	0.00766115	0.012943	0.0115149	0.0200121	0.00996139	0.00986024	0.0179964	0.0102909	0.00584235	0.00918659	0.00750025	0.00493916	0.012515	0.0019901	0.0152838	0.0442783	0.0214818	0.0281677	0.0209833	0.0286693	0.0193117	0.00854322	0.0158849	0.0342405	0.0098586	0.0219217	0.0243578	0.0184313	0.0139864	0.04733	0.263994	0.276092	0.0323318	0.339326	0.0409263	0.349206	0.16765	0.141372	0.341772	7.178466
7670	-498805.4	-498781.7	-23.66097	0.0831511	0.0310215	0.0402761	0.0765995	0.0425929	0.0492751	0.0355423	0.0634751	0.0865971	0.0498898	0.0909857	0.0631921	0.0466888	0.0531962	0.0468737	0.102547	0.0218042	0.0232678	0.0690299	0.0547033	0.0833608	0.0902834	0.105953	0.00948948	0.0207994	0.01477	0.0380362	0.00822785	0.00675533	0.00227576	0.00745756	0.0193352	0.0490286	0.000458981	0.0657843	0.0446075	0.0500775	0.0558269	0.114631	0.0528743	0.0358091	0.0437901	0.0348391	0.0508604	0.0454704	0.064289	0.037073	0.0463736	0.0388216	0.0562291	0.0557462	0.0252446	0.0643047	0.0218302	0.0484421	0.059091	0.0484123	0.0688047	0.0552937	0.046334	0.0599837	0.0474647	0.0471013	0.00171471	0.0915066	0.0321019	0.031629	0.0324989	0.0609098	0.0905003	0.109955	0.0319742	0.0510441	0.0917783	0.0655203	0.0526949	0.0510457	0.0625304	0.0563946	0.140936	0.11013	0.0470425	0.0696137	0.0666774	0.0576313	0.114873	0.0818871	0.0789999	0.0298345	0.0436799	0.0357749	0.00267878	0.0359383	0.0388074	0.0371063	0.00262818	0.0101721	0.00134992	0.018436	0.00676622	0.032153	0.0174537	0.0117149	0.0157655	0.00758791	0.00951576	0.011975	0.0128413	0.0106102	0.0141674	0.0080987	0.0165189	0.0067163	0.0459436	0.0323244	0.0344248	0.74046	0.0132269	0.0113427	0.0109901	0.00669521	0.00789831	0.0122003	0.00279763	0.0109822	0.0132069	0.00962077	0.0168134	0.0106897	0.0190705	0.0135269	0.0121266	0.00697407	0.00796407	0.0215049	0.00459684	0.0182959	0.0120847	0.0101201	0.0766832	0.0227703	0.0101231	0.0115885	0.0332782	0.00652929	0.0130156	0.0122756	0.0257063	0.0243396	0.0140909	0.0263289	0.0121066	0.0160292	0.0171692	0.00429425	0.00953267	0.0638357	0.010064	0.0203949	0.00984756	0.00708291	0.0132207	0.01341	0.0236709	0.00994501	0.0113124	0.0194964	0.0119386	0.00552723	0.00812699	0.00750025	0.00400737	0.0137099	0.00240321	0.0160221	0.0498722	0.0209172	0.0288149	0.0200854	0.0255713	0.018791	0.00716356	0.0168581	0.0342405	0.00876961	0.0203737	0.0209845	0.0158417	0.0150488	0.04733	0.263994	0.276092	0.0323318	0.339326	0.0409263	0.349206	0.16765	0.141372	0.341772	7.208824
7680	-498812.4	-498789.1	-23.34527	0.0768351	0.0310215	0.0390892	0.078659	0.0434154	0.0492751	0.0378791	0.0634751	0.0865971	0.0504501	0.0909857	0.0631921	0.0524548	0.0531962	0.0508559	0.102547	0.0224354	0.0212107	0.0690299	0.0505877	0.0806149	0.0902834	0.105525	0.00910549	0.017799	0.0134627	0.0368761	0.00952629	0.00720225	0.00239573	0.00767992	0.0155498	0.0490286	0.00076025	0.0597734	0.0491715	0.0463581	0.0562476	0.114372	0.0556008	0.0361105	0.0437901	0.0334798	0.0525873	0.0454704	0.0630108	0.0366215	0.0473381	0.0332843	0.0562291	0.0557462	0.0231367	0.0649777	0.0218302	0.0497916	0.05712	0.0476578	0.0736802	0.0559074	0.0503602	0.0599837	0.0507454	0.0455754	0.000667361	0.0979552	0.0321284	0.0381518	0.0306592	0.0635262	0.0905003	0.0984299	0.0297003	0.0497063	0.0901086	0.0649797	0.0531036	0.0510457	0.0625304	0.0563946	0.140936	0.109506	0.0476128	0.0684293	0.0611387	0.0576313	0.114873	0.0862878	0.0789999	0.0301788	0.0436799	0.0342252	0.00451505	0.0328504	0.0352813	0.0378186	0.00191564	0.0119437	0.00177462	0.0221341	0.00929577	0.0326389	0.0162968	0.0116042	0.0144521	0.00621049	0.00932868	0.0166035	0.0117802	0.00886934	0.0153999	0.00655265	0.0134403	0.00663289	0.0439456	0.0335759	0.0378232	0.74046	0.00993546	0.0104962	0.0135566	0.00663282	0.00889268	0.0104074	0.00299056	0.0110534	0.0104677	0.00887435	0.0125098	0.0114497	0.0182121	0.0123643	0.0103744	0.00853081	0.00783918	0.0192214	0.00631518	0.0171147	0.0160299	0.0101731	0.0766832	0.0213836	0.00999914	0.0134351	0.0312056	0.00682147	0.0121291	0.0114256	0.0210897	0.0248066	0.0151588	0.0258705	0.0146525	0.0157081	0.0161421	0.00532778	0.0104286	0.0615687	0.0119916	0.0226968	0.00972936	0.0101208	0.0174937	0.0110403	0.0204459	0.00884725	0.0104729	0.0174437	0.012756	0.00552813	0.00816822	0.00699334	0.00528884	0.0160117	0.00276923	0.0139687	0.0422239	0.0209172	0.027282	0.019664	0.0263013	0.0219421	0.00640659	0.0147116	0.0327056	0.0101305	0.0210082	0.0216642	0.0170139	0.0150488	0.04733	0.263994	0.276092	0.0323318	0.339326	0.0409263	0.349127	0.167838	0.14134	0.341695	7.177253
7690	-498793.6	-498770	-23.56518	0.0808259	0.0297426	0.0383201	0.0812601	0.0436975	0.0523736	0.0378791	0.062463	0.0823941	0.0522296	0.0963255	0.0637832	0.0487473	0.0562043	0.0505799	0.101836	0.020183	0.019694	0.0690299	0.0531961	0.0839437	0.0902834	0.102547	0.00848071	0.0181088	0.0146224	0.0367768	0.0108597	0.00634002	0.00134954	0.00812504	0.0151634	0.0527667	0.000884256	0.0597734	0.0461351	0.0463136	0.0562476	0.114372	0.0556008	0.0361546	0.0458643	0.0335004	0.0523183	0.0454704	0.0637273	0.040382	0.0473381	0.038321	0.0583562	0.0557462	0.0226562	0.0649777	0.023734	0.0500918	0.0551171	0.0526065	0.0736802	0.0585942	0.0503602	0.0599837	0.0478825	0.047021	0.000731375	0.0909921	0.0372519	0.0370834	0.0312694	0.0645051	0.0905003	0.0984299	0.0297003	0.0460635	0.0852439	0.0700445	0.0531036	0.0510457	0.0625304	0.0527041	0.14113	0.101848	0.0463723	0.0684293	0.0645605	0.0576313	0.114208	0.0864367	0.0789999	0.0307709	0.0436799	0.0384077	0.00336153	0.0353859	0.0345641	0.0345596	0.0025018	0.0120087	0.00133	0.0160229	0.009153	0.0326389	0.015476	0.00998596	0.0158544	0.00665856	0.00855272	0.0158479	0.0114691	0.0106672	0.0153999	0.00632647	0.0161033	0.00762544	0.0425345	0.0357277	0.0371449	0.74046	0.0129749	0.0124789	0.010565	0.00724609	0.00732391	0.00904491	0.00372472	0.0101199	0.0104005	0.00739536	0.0146898	0.0119284	0.019218	0.0107132	0.0103744	0.00777987	0.00946781	0.0133264	0.00566797	0.0167462	0.0143348	0.0119223	0.0740371	0.0206478	0.00999914	0.0120735	0.0340363	0.00629097	0.0113148	0.0101335	0.0205876	0.0294827	0.0148267	0.0258705	0.0125057	0.0166501	0.0182519	0.00477573	0.0102449	0.0592264	0.0107225	0.0234717	0.0113801	0.00802408	0.0199472	0.0103101	0.0215087	0.00967348	0.0113536	0.0214781	0.0113756	0.00551207	0.00969644	0.00844374	0.00566701	0.0106688	0.00219628	0.0149967	0.0495125	0.0225612	0.0297725	0.0173453	0.0286185	0.0183121	0.00828536	0.018918	0.0332466	0.0102932	0.0206799	0.0180767	0.0190665	0.0153541	0.0473512	0.264112	0.274212	0.0339017	0.339478	0.0409447	0.349127	0.167838	0.14134	0.341695	7.199245
7700	-498808.4	-498785.3	-23.08796	0.079932	0.0334728	0.0386332	0.0812601	0.0404306	0.0465847	0.0361861	0.062463	0.0884015	0.0502996	0.0963255	0.0637832	0.0447072	0.0562043	0.0478133	0.101836	0.0243538	0.0218086	0.0680676	0.0534995	0.0824728	0.0955554	0.0990656	0.00991768	0.0166927	0.0156252	0.0367768	0.00949083	0.00622116	0.00261189	0.00688793	0.0180832	0.0525761	0.000984039	0.0597734	0.0461351	0.0498407	0.0562476	0.114772	0.0522293	0.0345428	0.0450925	0.0326743	0.0527973	0.043916	0.0613375	0.0374441	0.0473381	0.038321	0.0461685	0.0557462	0.0223953	0.063985	0.0223472	0.0493461	0.0551171	0.0489875	0.0736802	0.0593809	0.050125	0.0599837	0.0478825	0.045227	0.00123257	0.0860647	0.0379336	0.0370834	0.0312694	0.0645051	0.082586	0.100155	0.0302641	0.0523286	0.0852439	0.0690724	0.0531036	0.0510457	0.0656443	0.0555616	0.138138	0.101848	0.0514724	0.0684293	0.0645605	0.0527181	0.114208	0.0864367	0.0789999	0.0299857	0.0442132	0.0348308	0.00332631	0.0367692	0.0361711	0.0366561	0.001587	0.0126054	0.00167942	0.0186493	0.00876583	0.0318191	0.0140862	0.0103475	0.0133102	0.00777634	0.0107538	0.0135903	0.0133162	0.0104045	0.0131187	0.00854475	0.0155293	0.00637474	0.0440909	0.0329706	0.0339759	0.74046	0.0123202	0.0115271	0.0110528	0.00793436	0.00688957	0.0117783	0.00261789	0.0109911	0.0127628	0.00786807	0.0130273	0.0116584	0.0157965	0.0138678	0.0127425	0.00935172	0.00789994	0.0137677	0.00620891	0.019299	0.0127202	0.0108086	0.0740371	0.0253774	0.0109958	0.0119435	0.0340363	0.00714536	0.0110133	0.0104366	0.0229663	0.0265681	0.0147575	0.0237188	0.0135734	0.0168985	0.01841	0.00463422	0.0104819	0.059344	0.0115078	0.0219481	0.00931079	0.00806193	0.0183989	0.0137762	0.0215087	0.0103879	0.00976672	0.0168002	0.0123099	0.0035395	0.0085684	0.0101074	0.00478288	0.0114009	0.00168337	0.0145632	0.043453	0.021239	0.0297725	0.0203703	0.0276061	0.0197224	0.00498356	0.0162188	0.0284328	0.0105401	0.0206799	0.0218551	0.0161728	0.0153541	0.0473512	0.264112	0.274212	0.0339017	0.339478	0.0409447	0.349127	0.167838	0.14134	0.341695	7.151523
