Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	bl[78]	bl[79]	bl[80]	bl[81]	bl[82]	bl[83]	bl[84]	bl[85]	bl[86]	bl[87]	bl[88]	bl[89]	bl[90]	bl[91]	bl[92]	bl[93]	bl[94]	bl[95]	bl[96]	bl[97]	bl[98]	bl[99]	bl[100]	bl[101]	bl[102]	bl[103]	bl[104]	bl[105]	bl[106]	bl[107]	bl[108]	bl[109]	bl[110]	bl[111]	bl[112]	bl[113]	bl[114]	bl[115]	bl[116]	bl[117]	bl[118]	bl[119]	bl[120]	bl[121]	bl[122]	bl[123]	bl[124]	bl[125]	bl[126]	bl[127]	bl[128]	bl[129]	bl[130]	bl[131]	bl[132]	bl[133]	bl[134]	bl[135]	bl[136]	bl[137]	bl[138]	bl[139]	bl[140]	bl[141]	bl[142]	bl[143]	bl[144]	bl[145]	bl[146]	bl[147]	bl[148]	bl[149]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
1480	-420866.9	-420859.3	-7.593853	0.0323515	0.0373731	0.0718399	0.0346487	0.0641817	0.0800696	0.0500666	0.0921883	0.0672153	0.049581	0.0529771	0.10201	0.0290545	0.0709443	0.0550465	0.0848652	0.0954447	0.00983754	0.0215694	0.014611	0.0368785	0.00891078	0.00653516	0.00588256	0.0517253	0.000751999	0.0484516	0.0474832	0.059614	0.0510145	0.035239	0.0691762	0.0374769	0.0488301	0.036567	0.0545887	0.0526713	0.0649916	0.0385876	0.0498822	0.0790183	0.0710045	0.0790395	0.0462848	0.0585005	0.0508881	0.0467018	0.00162881	0.0373194	0.0369462	0.0338465	0.0992175	0.0295043	0.0448638	0.0675366	0.0565341	0.0522138	0.0612001	0.0592663	0.150734	0.0489833	0.0760007	0.046816	0.122912	0.0830172	0.0407413	0.0460139	0.0033074	0.0382419	0.0356806	0.00208213	0.0688321	0.0782765	0.0858869	0.0966521	0.127275	0.0185818	0.0038925	0.0330028	0.0151975	0.0116552	0.00463128	0.00977591	0.0344495	0.0114975	0.0232919	0.0689087	0.0137809	0.021171	0.00564523	0.0127458	0.011979	0.014922	0.012715	0.016936	0.00884837	0.013439	0.0241085	0.0186157	0.0276341	0.00765652	0.00984193	0.0367148	0.00918843	0.00720706	0.0293867	0.0155518	0.0134526	0.0274634	0.00407591	0.00894031	0.00891341	0.0178121	0.00967873	0.0127306	0.0224656	0.010475	0.00866248	0.0107518	0.0100081	0.0201174	0.0212273	0.0271447	0.0341018	0.00240972	0.654474	0.00924618	0.016133	0.0145247	0.0103501	0.0193464	0.0113718	0.0523002	0.0086011	0.00786594	0.011544	0.0128622	0.0119939	0.0451145	0.0644513	0.0160948	0.0151761	0.0123804	0.0124038	0.00838003	0.661985	0.0206763	0.00608309	3.48644e-05	0.0516794	0.24988	0.261968	0.0473214	0.346994	0.0421567	0.365063	0.151766	0.131601	0.35157	6.6109
1490	-420869.9	-420862.5	-7.354663	0.0323515	0.040178	0.073429	0.035962	0.0641817	0.0796149	0.0506762	0.0921883	0.0672153	0.049581	0.0483145	0.10201	0.0346016	0.0709443	0.0540248	0.0848652	0.0954447	0.0116121	0.0200201	0.014752	0.0366734	0.0104136	0.00642456	0.0069135	0.0502086	0.000871739	0.0484516	0.0474832	0.0568936	0.0502415	0.035239	0.0689236	0.0356832	0.0463512	0.0397098	0.0577734	0.0477224	0.0689388	0.0409369	0.0498822	0.0816089	0.0712576	0.0788236	0.0454552	0.0585005	0.0481928	0.0467018	0.00139907	0.0377469	0.0345344	0.0303266	0.0992175	0.0295043	0.0459359	0.0725008	0.0565841	0.0522138	0.0612001	0.0579966	0.141514	0.0486567	0.0727353	0.0509905	0.12298	0.086116	0.0412801	0.0441727	0.00322329	0.0382419	0.0366881	0.0016227	0.063125	0.0724885	0.0858869	0.0911449	0.127214	0.0228961	0.00464128	0.0330028	0.0165421	0.0091402	0.00546359	0.00917473	0.031835	0.0103229	0.0242427	0.0670165	0.0135139	0.0228056	0.00749732	0.0126569	0.0142201	0.0136695	0.0108165	0.016936	0.00772029	0.0141412	0.0245585	0.0164087	0.0276341	0.0077597	0.0106822	0.0393934	0.00918711	0.00865003	0.031458	0.0145759	0.0147469	0.0250901	0.00737347	0.00881539	0.00898047	0.0160541	0.00960904	0.0156307	0.0207797	0.00977791	0.00836326	0.00934351	0.0106961	0.0199433	0.0213125	0.0291812	0.0317199	0.00226489	0.644805	0.00738008	0.0144572	0.0129065	0.0106573	0.0193464	0.0114321	0.0523539	0.008332	0.00894913	0.0153576	0.0123941	0.0121445	0.0478267	0.0644513	0.0165211	0.0130506	0.0144428	0.0108837	0.00852267	0.661985	0.0211705	0.00385424	2.6122e-05	0.0516794	0.24988	0.261968	0.0473214	0.346994	0.0421567	0.364131	0.151378	0.131264	0.353227	6.586981
1500	-420890.8	-420883.1	-7.658096	0.0316039	0.0392467	0.0765483	0.035446	0.0580877	0.0759545	0.0547324	0.0928224	0.0705805	0.0465301	0.0483145	0.10201	0.0346016	0.0720281	0.0496476	0.0848652	0.0925768	0.00935882	0.0200201	0.0172344	0.0429825	0.00846098	0.00704451	0.00769576	0.0502086	0.000619729	0.0465312	0.0466916	0.0568936	0.0502415	0.0392066	0.0687628	0.0443711	0.0463512	0.0394492	0.0560478	0.0526276	0.0689388	0.0387764	0.0498822	0.076694	0.0698436	0.0837955	0.0489166	0.0626433	0.0511012	0.0459608	0.00120271	0.0399678	0.0345344	0.0327724	0.0992175	0.0276607	0.0467085	0.0696091	0.061506	0.0522138	0.0612001	0.0579966	0.146265	0.0503187	0.071455	0.0529859	0.1248	0.0811341	0.0401666	0.0441727	0.00267927	0.0382419	0.0351523	0.00187217	0.0633513	0.078443	0.0858869	0.0986335	0.125944	0.0210436	0.00396741	0.0338928	0.0157851	0.0112169	0.00647589	0.00935856	0.0356201	0.010372	0.0240114	0.0679956	0.0132301	0.0199571	0.00602638	0.0138055	0.0128818	0.0136695	0.0126374	0.0162033	0.00844177	0.0141412	0.0245585	0.0185465	0.0330334	0.00608291	0.010081	0.0340323	0.0103191	0.00725864	0.0260409	0.0145759	0.0124721	0.0245427	0.00696326	0.00881539	0.0093743	0.0160096	0.0117891	0.0133995	0.022638	0.0097405	0.0103582	0.00843673	0.00982663	0.0206203	0.0226261	0.0243662	0.0357892	0.00247929	0.659724	0.00670494	0.0144572	0.013297	0.011424	0.0193464	0.0116389	0.0493733	0.0100182	0.0059998	0.0101041	0.0111852	0.012334	0.0464176	0.0644513	0.0139239	0.0115036	0.0149001	0.00933038	0.00876298	0.661985	0.0211705	0.00460437	0.000115828	0.051919	0.251039	0.263182	0.0429049	0.348603	0.0423521	0.364131	0.151378	0.131264	0.353227	6.617324
1510	-420882.3	-420874.8	-7.554661	0.0316039	0.0397289	0.0737372	0.035446	0.0598037	0.077831	0.0547324	0.0907161	0.0676101	0.0464289	0.0434733	0.10201	0.0294775	0.0720281	0.0496476	0.0853518	0.0925768	0.0106619	0.0181088	0.0140237	0.0406699	0.00786452	0.00740544	0.00735915	0.0510176	0.000597369	0.0455309	0.045002	0.0568936	0.0478863	0.0397091	0.0687628	0.0440954	0.0457594	0.0359435	0.0560478	0.0528889	0.0652229	0.0388659	0.0495662	0.076694	0.0698436	0.0792404	0.0489166	0.0579025	0.0523962	0.0459608	0.00110259	0.0399678	0.0373881	0.0345184	0.0992175	0.0309331	0.0492963	0.0696091	0.0532889	0.0539914	0.0629663	0.0591091	0.146265	0.0433916	0.0708893	0.0529859	0.1248	0.0841634	0.0376055	0.0465749	0.00393103	0.0382419	0.0374077	0.00146518	0.0653792	0.0738176	0.0853256	0.0946995	0.125944	0.0195261	0.00314015	0.0325444	0.0178684	0.0130049	0.00486093	0.00905614	0.0297919	0.012298	0.0230939	0.0679461	0.0121863	0.0231942	0.00668215	0.0143835	0.0128818	0.0148154	0.00967483	0.014813	0.00760181	0.0141412	0.023097	0.0186629	0.0300263	0.00702418	0.0121584	0.0368405	0.0100297	0.00814652	0.0282991	0.01446	0.0124721	0.0232318	0.00879826	0.0070094	0.00898492	0.0172603	0.00875655	0.0120761	0.0234636	0.0105943	0.00980735	0.0108262	0.0106852	0.0164648	0.0192618	0.0279863	0.0351677	0.00183119	0.659724	0.00563677	0.0159633	0.01663	0.0124329	0.0201671	0.011257	0.0535016	0.00766096	0.00835119	0.0146382	0.00938154	0.0131031	0.043878	0.065965	0.0139239	0.0114805	0.0121499	0.00967187	0.00876626	0.69344	0.0209272	0.00375381	0.000330777	0.051919	0.251039	0.263182	0.0429049	0.348603	0.0423521	0.364131	0.151378	0.131264	0.353227	6.606981
1520	-420867.9	-420860.2	-7.692189	0.0300692	0.0367988	0.0737372	0.035446	0.0621909	0.0736702	0.0547324	0.0872362	0.0640805	0.0465242	0.0506549	0.10201	0.0327475	0.0720281	0.0496476	0.0890157	0.0977308	0.0100901	0.0195552	0.0123289	0.0370772	0.0100316	0.00652337	0.00718471	0.0503175	0.000887634	0.0464166	0.0464682	0.0568936	0.0486574	0.0397091	0.0687628	0.0398109	0.0457594	0.0372812	0.0549639	0.0528889	0.0652229	0.0401995	0.0503999	0.0793241	0.0698436	0.0792404	0.0483092	0.0579025	0.047741	0.0439293	0.00130789	0.037367	0.0349662	0.0303935	0.0992175	0.0300787	0.049854	0.0696091	0.0554188	0.0539914	0.061811	0.0590899	0.141073	0.0514751	0.0720821	0.0526668	0.1248	0.0841634	0.0376055	0.0465749	0.0029361	0.0382419	0.0374077	0.00208501	0.0653792	0.0756516	0.0853256	0.0946995	0.125944	0.0195261	0.00338724	0.0349201	0.0146408	0.0090865	0.00419729	0.00647273	0.0301968	0.0112203	0.0241479	0.0679793	0.0140847	0.0209531	0.0061778	0.0129882	0.0136074	0.0143953	0.0113277	0.0151972	0.0102862	0.0145973	0.0266781	0.0168071	0.0300661	0.00785203	0.0128664	0.0415608	0.0104844	0.00677658	0.0286972	0.0125862	0.0110811	0.0216289	0.00588739	0.0106961	0.00887983	0.0200936	0.00858492	0.0124779	0.0200387	0.00813341	0.010601	0.00908604	0.010028	0.0204556	0.0197693	0.0279863	0.0351677	0.00153566	0.659255	0.00755704	0.0165026	0.0145791	0.0124329	0.0201671	0.011257	0.0535016	0.00714744	0.0110654	0.0132327	0.011499	0.0113287	0.0467282	0.0684441	0.0154553	0.0131508	0.0165505	0.0119457	0.00862477	0.69344	0.0234224	0.00379983	0.000492742	0.0519626	0.251249	0.263403	0.0421016	0.348895	0.0423877	0.364131	0.151378	0.131264	0.353227	6.620733
1530	-420875.4	-420868	-7.429067	0.0298863	0.0343424	0.0737372	0.0391465	0.0621909	0.0736702	0.0547324	0.091103	0.0678943	0.0470671	0.0479387	0.10201	0.0327475	0.0697661	0.0496476	0.0890157	0.0951246	0.00979204	0.0195552	0.0133666	0.0373164	0.00854572	0.00664547	0.00864176	0.0503175	0.00115109	0.0411436	0.0437982	0.0572231	0.0486574	0.0391174	0.0633389	0.0395813	0.048092	0.0413167	0.0549639	0.0521395	0.0652229	0.0398402	0.0495307	0.0827115	0.0698436	0.0790263	0.048321	0.0584356	0.0494766	0.0439293	0.000939898	0.0374605	0.0349662	0.0303935	0.0992175	0.0286189	0.0482913	0.0696091	0.0553309	0.0539914	0.064729	0.0590899	0.141073	0.049121	0.0720821	0.053086	0.1248	0.0841634	0.0404076	0.0421395	0.00297586	0.0382419	0.0371313	0.00228903	0.0623247	0.0756516	0.0908014	0.0941879	0.125944	0.0207847	0.00397972	0.0349201	0.0144831	0.0114928	0.00453445	0.0081246	0.0295638	0.00930346	0.0211663	0.0657187	0.0139726	0.0220454	0.00656111	0.0109704	0.0119917	0.0139813	0.0125719	0.0156413	0.00936291	0.0136351	0.0233332	0.017045	0.0280365	0.00762641	0.00992196	0.0415608	0.0096606	0.0071926	0.0300015	0.0155044	0.0120973	0.0236018	0.00700849	0.00872926	0.00964024	0.0180501	0.0091885	0.0117896	0.0209173	0.0065534	0.00866889	0.00949897	0.00861204	0.0199295	0.0218437	0.0278627	0.0304744	0.00298599	0.659255	0.00826343	0.0173444	0.0118455	0.0111516	0.0201733	0.0142291	0.0481102	0.00833128	0.0111452	0.0144957	0.0127875	0.0109686	0.042813	0.0684441	0.0143763	0.01224	0.0155745	0.00991113	0.0113291	0.69344	0.0202875	0.005532	0.000112157	0.0519626	0.251249	0.263403	0.0421016	0.348895	0.0423877	0.364131	0.151378	0.131264	0.353227	6.594421
1540	-420899.2	-420891.7	-7.546259	0.0296296	0.0343424	0.0766853	0.0342941	0.065532	0.0736702	0.0556113	0.0913297	0.0659194	0.0494916	0.0465071	0.10201	0.0312341	0.0720171	0.0486869	0.0813957	0.0954528	0.00863413	0.0182404	0.0134244	0.0373164	0.00928861	0.00638837	0.00848132	0.0474601	0.000731683	0.0458184	0.0437982	0.0561172	0.0531783	0.0366425	0.0689862	0.0375658	0.0480521	0.0357381	0.0558977	0.0525602	0.0626032	0.0398402	0.0495307	0.0781947	0.0696884	0.0790263	0.0473812	0.0601076	0.0494766	0.0478616	0.0011218	0.0374605	0.0356451	0.0303935	0.104648	0.0274433	0.0481743	0.0696091	0.0553309	0.0527032	0.0632848	0.0590899	0.148094	0.0494357	0.0736105	0.0548795	0.132255	0.0841634	0.0408175	0.0421395	0.00353302	0.0382419	0.0371313	0.00293156	0.0646843	0.0800919	0.0908014	0.0941879	0.125944	0.0179931	0.00361206	0.0349201	0.016032	0.0102114	0.00558505	0.00954848	0.0344185	0.0148491	0.0207281	0.0657187	0.0149366	0.0199479	0.00563756	0.0111392	0.0145535	0.0127072	0.0088764	0.0181148	0.00705444	0.0154908	0.0252578	0.0151462	0.0300942	0.00686371	0.00966337	0.041277	0.00919399	0.00863881	0.0300015	0.0152409	0.0143391	0.0240942	0.00765331	0.0111673	0.0104647	0.0172868	0.00755797	0.0114232	0.0209173	0.00677299	0.0101395	0.0074	0.0104991	0.0212125	0.0218437	0.0278627	0.0305348	0.00261958	0.659255	0.00735934	0.0138743	0.0152338	0.0104276	0.0201733	0.011217	0.0495247	0.0074266	0.00983898	0.0137491	0.00984513	0.0115048	0.0449016	0.0686515	0.01676	0.0135779	0.012443	0.0126005	0.00982565	0.676662	0.0202875	0.00375995	0.000312813	0.0519626	0.251249	0.263403	0.0421016	0.348895	0.0423877	0.363946	0.151809	0.131198	0.353047	6.60614
1550	-420878.7	-420871.1	-7.560831	0.0321372	0.038435	0.0736297	0.0368542	0.065532	0.0748465	0.0497748	0.0901137	0.0654811	0.0494916	0.0472277	0.10201	0.0312341	0.0684934	0.0494409	0.0813944	0.0997098	0.00999498	0.0184311	0.0152282	0.0359786	0.0100847	0.00816718	0.00731304	0.0474601	0.000760615	0.0463287	0.0499501	0.0561172	0.0489689	0.0366425	0.0689862	0.0375658	0.0480521	0.0357381	0.0585591	0.0525602	0.0626032	0.0346578	0.0495307	0.0809381	0.0696884	0.0790263	0.0481642	0.0583392	0.0549254	0.0452473	0.000993936	0.0374605	0.0347874	0.0303935	0.102172	0.0315385	0.0488578	0.066489	0.0555424	0.0549558	0.0632848	0.0590899	0.137698	0.0518345	0.0736105	0.0519149	0.132255	0.0868461	0.0361433	0.0492565	0.00360702	0.0383763	0.0366387	0.00224641	0.0599	0.0832675	0.0908014	0.0941879	0.125944	0.0213799	0.00327212	0.0360009	0.0155982	0.00940139	0.00558237	0.00898474	0.033655	0.0120049	0.0213061	0.0645722	0.0153492	0.0214523	0.00588142	0.011376	0.0135577	0.01474	0.0118726	0.0147986	0.00913262	0.0155593	0.0211271	0.0159434	0.0264031	0.00775172	0.0105071	0.0393632	0.00865516	0.00777495	0.0289029	0.0141583	0.0130768	0.023007	0.00528208	0.00926058	0.00929932	0.0166946	0.0096522	0.00875986	0.0200874	0.00563948	0.00961664	0.00915797	0.00907831	0.0223988	0.0218437	0.0239384	0.0367696	0.00261612	0.665053	0.00852009	0.0166069	0.0144595	0.0117208	0.019256	0.0120111	0.0495247	0.00920561	0.00972066	0.0137491	0.0116874	0.0128036	0.0449016	0.0720273	0.0147412	0.0128636	0.0134483	0.0124915	0.00763734	0.676662	0.0193153	0.00487645	0.000163362	0.0517164	0.250059	0.262155	0.0466403	0.347242	0.0421868	0.363946	0.151809	0.131198	0.353047	6.607598
1560	-420886.4	-420879.1	-7.374058	0.0323961	0.038435	0.0736297	0.0355201	0.065532	0.0748465	0.0547977	0.0902879	0.0697	0.0497003	0.0472277	0.105873	0.0312341	0.0684934	0.0502033	0.0813944	0.088285	0.00999498	0.0189978	0.0137959	0.0388553	0.00732062	0.00790979	0.00767127	0.047021	0.000729598	0.0481826	0.0466538	0.0575104	0.0507629	0.0366425	0.0664916	0.0375658	0.0480521	0.0357381	0.0551443	0.0559998	0.0626032	0.0394698	0.0547291	0.0809381	0.0723012	0.0790263	0.0445735	0.0570139	0.0474852	0.0494882	0.00155285	0.03724	0.0358924	0.0350811	0.103615	0.0302009	0.0488556	0.0716894	0.0555424	0.0521002	0.0641118	0.0612434	0.149444	0.0462248	0.0736105	0.0519149	0.120356	0.0860839	0.0361433	0.0460221	0.00341243	0.0379976	0.0366449	0.00124495	0.0536608	0.0851261	0.0908014	0.0916004	0.125944	0.0216546	0.0029653	0.0313744	0.0155982	0.00969106	0.00469129	0.00809188	0.033655	0.0130512	0.023529	0.0672535	0.0122212	0.0230499	0.0067196	0.011376	0.011975	0.0156572	0.0108613	0.0164394	0.00875503	0.0150726	0.0228871	0.0158148	0.0252107	0.00703629	0.0144569	0.0392623	0.00840843	0.00851789	0.0284615	0.0156623	0.0130768	0.0250153	0.00559898	0.00776952	0.00897833	0.0170077	0.0118179	0.0142809	0.0225435	0.00698012	0.0100802	0.0114518	0.011305	0.0192827	0.0213952	0.0310407	0.0300704	0.00218692	0.639159	0.00711647	0.0166069	0.0146314	0.0112171	0.0208409	0.0109499	0.047852	0.00887914	0.00957441	0.0104045	0.0106699	0.0127401	0.0449016	0.06523	0.0155429	0.012378	0.0107897	0.0122164	0.00813105	0.680851	0.0248128	0.00446191	9.81378e-05	0.0518083	0.250504	0.262622	0.0449447	0.34786	0.0422619	0.364337	0.151973	0.130264	0.353427	6.58892
1570	-420877	-420869.6	-7.45246	0.0323961	0.038435	0.0723476	0.0353143	0.060644	0.0814316	0.0562263	0.0890502	0.0697	0.0497003	0.0483814	0.105871	0.0303141	0.0697146	0.0499405	0.0810257	0.0885118	0.0105332	0.0192303	0.0144498	0.0388553	0.00955219	0.00681191	0.00778241	0.050319	0.000345563	0.0431965	0.0466538	0.0575104	0.0507629	0.0384178	0.0664916	0.0371989	0.0465362	0.0361088	0.0549391	0.0559998	0.0650968	0.0394698	0.0473079	0.0800896	0.0714131	0.0790263	0.052065	0.0577827	0.0527325	0.0476253	0.00135334	0.0363036	0.0355064	0.031463	0.0999388	0.0294235	0.0454835	0.0716894	0.0555424	0.0521002	0.0641118	0.0612434	0.147453	0.0462248	0.07527	0.0487327	0.126898	0.0845004	0.0361433	0.0469761	0.00299148	0.0379976	0.038704	0.00268088	0.0608009	0.0851261	0.0927723	0.0892383	0.130218	0.0216546	0.00326742	0.0302088	0.0156757	0.0106525	0.00477928	0.00809188	0.0383182	0.0106255	0.0225611	0.0672535	0.011199	0.0234071	0.00635283	0.011376	0.0125337	0.0118588	0.0129661	0.0155241	0.00690561	0.0156409	0.0228871	0.0181569	0.0313919	0.00723966	0.0103306	0.0350398	0.00903374	0.00669101	0.0302143	0.014621	0.0119102	0.0250153	0.00660673	0.00749561	0.00942568	0.0163572	0.00977764	0.0117768	0.0225435	0.0067466	0.011617	0.00883932	0.0101834	0.0203656	0.0206649	0.0269699	0.0301343	0.00171706	0.639159	0.00958729	0.0169203	0.0153072	0.0129307	0.0186335	0.0129533	0.053851	0.00818727	0.0110704	0.011675	0.0122457	0.0125121	0.0441398	0.066453	0.0155429	0.0135336	0.0119206	0.010571	0.00780557	0.680851	0.022005	0.00399742	0.000105768	0.0518083	0.250504	0.262622	0.0449447	0.34786	0.0422619	0.364337	0.151973	0.130264	0.353427	6.59676
1580	-420882.9	-420875.6	-7.313824	0.0326316	0.0378314	0.0723476	0.0359668	0.063715	0.0749482	0.0527673	0.0885867	0.0697	0.0497003	0.049938	0.105871	0.0326335	0.0687202	0.0499405	0.083839	0.0908988	0.0107759	0.0190884	0.0144498	0.0404683	0.00859378	0.00682103	0.00899384	0.050319	0.00105557	0.0431965	0.0466538	0.0573541	0.0507629	0.0366295	0.0664916	0.0371989	0.0452603	0.0392569	0.0582109	0.0508487	0.0645371	0.0386777	0.0465469	0.0819763	0.0729848	0.0788512	0.049739	0.0567405	0.0496377	0.0476253	0.00202971	0.0406516	0.0355064	0.0310463	0.0999388	0.0294235	0.0474588	0.0735124	0.0570668	0.0521002	0.0627244	0.0612434	0.136266	0.0485705	0.0778404	0.0487327	0.126898	0.0845004	0.0402235	0.0469761	0.00327266	0.0379976	0.036516	0.00154737	0.0608009	0.0709029	0.0927723	0.0896675	0.130218	0.0186986	0.00456839	0.0289988	0.0179912	0.00988056	0.00509675	0.00806206	0.0348173	0.0106255	0.0254321	0.068255	0.012194	0.0234071	0.00772863	0.0121536	0.0128968	0.0140025	0.0131763	0.0148981	0.00887076	0.0138312	0.0228871	0.0154892	0.0289028	0.00771707	0.0115162	0.0348816	0.0125099	0.00709492	0.0302143	0.0127957	0.0107835	0.0260219	0.00628238	0.00800659	0.0102206	0.0148468	0.00961148	0.0101519	0.0225435	0.00855525	0.0107439	0.00883932	0.00785128	0.0209545	0.022178	0.0269699	0.033554	0.00229355	0.637469	0.00816602	0.0173872	0.0135859	0.014019	0.0186335	0.0129533	0.053851	0.0111567	0.00879734	0.0139295	0.0122812	0.0127526	0.0441398	0.06714	0.0162768	0.0124219	0.013301	0.0113219	0.00908994	0.671937	0.022005	0.00388528	0.000205952	0.0518083	0.250504	0.262622	0.0449447	0.34786	0.0422619	0.364337	0.151973	0.130264	0.353427	6.582897
1590	-420874.9	-420867.7	-7.166369	0.0331831	0.0377882	0.0723476	0.0359668	0.0613041	0.0755475	0.0527673	0.0885867	0.0697	0.0497003	0.049938	0.105871	0.0326335	0.0692516	0.0542699	0.0822823	0.0895485	0.0100209	0.0207895	0.0144498	0.0380325	0.00936717	0.00664118	0.00865869	0.0515488	0.00147211	0.0470439	0.0466538	0.0573541	0.0507629	0.0366295	0.0664916	0.0371989	0.0486012	0.0338184	0.0582109	0.05306	0.0645371	0.039405	0.0465469	0.0766621	0.0686766	0.0817993	0.049739	0.060681	0.0536718	0.0434168	0.00148862	0.0384001	0.0345136	0.0306735	0.0999388	0.0281926	0.0507598	0.0672275	0.057213	0.0521002	0.0627244	0.0599082	0.136266	0.0505571	0.0714685	0.0508653	0.126898	0.0788971	0.0374494	0.0469761	0.00256011	0.0391831	0.0365334	0.00187719	0.0769567	0.0734304	0.0927723	0.0896675	0.124752	0.021405	0.00316326	0.031643	0.015303	0.0113713	0.00500416	0.008764	0.0309614	0.0113979	0.0194725	0.0674005	0.0121541	0.0195199	0.00721611	0.0136144	0.0145693	0.0130315	0.00985773	0.0164169	0.00714244	0.0149856	0.0237501	0.0187687	0.0287358	0.00737265	0.0102456	0.0348816	0.00903157	0.00611821	0.028655	0.01395	0.0117044	0.0235561	0.00649259	0.00773152	0.0104021	0.0196795	0.00911285	0.0112729	0.0251837	0.00629415	0.0103349	0.00854865	0.0106168	0.0192006	0.0201425	0.0269699	0.0314821	0.0021844	0.637469	0.00758017	0.015802	0.0149314	0.0114374	0.0208239	0.0120334	0.0531173	0.0083617	0.00999607	0.0128088	0.0113227	0.01298	0.0479805	0.06714	0.0162768	0.0143577	0.0161224	0.00926497	0.00885276	0.671937	0.0213107	0.00599397	0.000558311	0.0522778	0.25038	0.262492	0.0449225	0.347688	0.042241	0.364337	0.151973	0.130264	0.353427	6.568151
1600	-420892.4	-420884.9	-7.494876	0.0331831	0.0359	0.0745845	0.0347565	0.0671244	0.0755475	0.0493921	0.0928568	0.0697	0.0485606	0.0477528	0.105871	0.0340582	0.0692516	0.0499919	0.0851751	0.0895485	0.0104446	0.018118	0.0124095	0.0380325	0.00981771	0.00646857	0.00817498	0.0515488	0.000739992	0.0470439	0.0451692	0.0573541	0.0507629	0.0353027	0.0664916	0.0353759	0.0497297	0.0409158	0.0538689	0.0576537	0.0701234	0.0399624	0.0488433	0.0766621	0.0720737	0.0817993	0.049739	0.0632434	0.0536718	0.0458949	0.00104373	0.0384001	0.0345136	0.0306735	0.100014	0.0291167	0.047518	0.0672275	0.0523834	0.0543245	0.0616801	0.0593122	0.142256	0.0463617	0.07022	0.0508653	0.119407	0.0885558	0.0415963	0.0419674	0.00427416	0.0391831	0.0365334	0.00204615	0.0645631	0.0762072	0.0897797	0.0891361	0.124752	0.0178336	0.0025503	0.0301554	0.0163712	0.0113437	0.0046931	0.0093611	0.0342504	0.0113979	0.0227923	0.0681548	0.0118498	0.0195199	0.00721611	0.0123573	0.0126579	0.014583	0.0113758	0.0141285	0.0087372	0.0118268	0.0233729	0.0192028	0.0272644	0.00664912	0.011918	0.0378797	0.00869872	0.00751345	0.0286099	0.0158104	0.0132661	0.0279236	0.00564909	0.0101958	0.0086217	0.0183819	0.00830167	0.0120047	0.0250787	0.00835648	0.0086538	0.00937162	0.0101758	0.0226919	0.0237404	0.0281322	0.03407	0.00308386	0.637469	0.00881972	0.0149242	0.0165809	0.0134216	0.0214731	0.0124241	0.0483398	0.00745888	0.00783837	0.0102406	0.0137674	0.0144404	0.0481553	0.0692927	0.0155129	0.0115238	0.0139566	0.0109884	0.00861292	0.686386	0.0220746	0.00411402	0.000807791	0.0522778	0.25038	0.262492	0.0449225	0.347688	0.042241	0.364337	0.151973	0.130264	0.353427	6.601002
