Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	bl[78]	bl[79]	bl[80]	bl[81]	bl[82]	bl[83]	bl[84]	bl[85]	bl[86]	bl[87]	bl[88]	bl[89]	bl[90]	bl[91]	bl[92]	bl[93]	bl[94]	bl[95]	bl[96]	bl[97]	bl[98]	bl[99]	bl[100]	bl[101]	bl[102]	bl[103]	bl[104]	bl[105]	bl[106]	bl[107]	bl[108]	bl[109]	bl[110]	bl[111]	bl[112]	bl[113]	bl[114]	bl[115]	bl[116]	bl[117]	bl[118]	bl[119]	bl[120]	bl[121]	bl[122]	bl[123]	bl[124]	bl[125]	bl[126]	bl[127]	bl[128]	bl[129]	bl[130]	bl[131]	bl[132]	bl[133]	bl[134]	bl[135]	bl[136]	bl[137]	bl[138]	bl[139]	bl[140]	bl[141]	bl[142]	bl[143]	bl[144]	bl[145]	bl[146]	bl[147]	bl[148]	bl[149]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
7070	-419949.6	-419942.3	-7.229904	0.0300745	0.0386687	0.0703229	0.0308878	0.0618835	0.081594	0.0533528	0.0955694	0.0720529	0.0506952	0.0466922	0.0992375	0.0348976	0.0682098	0.0527454	0.0814909	0.0855917	0.00982775	0.0190187	0.0149712	0.0377907	0.00989039	0.00705613	0.00664679	0.0510048	0.000919079	0.0444305	0.0489239	0.0551539	0.0489883	0.035016	0.0658072	0.0399682	0.0501309	0.0355563	0.0551238	0.0540233	0.071621	0.0413266	0.0468464	0.080221	0.0741456	0.0747952	0.0503964	0.0524815	0.0527024	0.050079	0.00162217	0.0378428	0.0354147	0.0297441	0.0989761	0.0318834	0.0493562	0.0701536	0.0542062	0.0552677	0.0619444	0.0597285	0.152238	0.0507405	0.0665074	0.0501168	0.127492	0.0848212	0.0361476	0.042365	0.00292691	0.0372783	0.0369381	0.00196222	0.0748386	0.0678268	0.0888172	0.0934564	0.127088	0.0118955	0.0336989	0.0134275	0.0105562	0.00901548	0.030977	0.0121662	0.014283	0.0117151	0.00970876	0.0117616	0.0051845	0.0109048	0.00741309	0.0107115	0.0191164	0.0110615	0.063379	0.0634372	0.00663928	0.639084	0.010553	0.0316173	0.0187509	0.0516961	0.0116232	0.0194107	0.00929582	0.0157429	0.0183886	0.00879445	0.0486968	0.0136336	0.00309655	0.0339695	0.0249414	0.010672	0.010773	0.00741638	0.0186708	0.00284069	0.00794192	0.0292251	0.00982957	0.0150841	0.0294312	0.00851637	0.0145698	0.0177348	0.0120522	0.0384897	0.0267339	0.0231197	0.00752597	0.00604457	0.0142928	0.0265177	0.0195676	0.00906266	0.0207535	0.0112511	0.00742797	0.0115069	0.0164282	0.00871505	0.00955796	0.019338	0.00840663	0.0102962	0.0062207	0.0206517	0.664628	0.000331502	0.0504572	0.258726	0.263295	0.0415035	0.344005	0.042014	0.359101	0.156313	0.130578	0.354008	6.574505
7080	-419947.7	-419940.3	-7.340101	0.0329717	0.0389564	0.0703229	0.0396303	0.0643142	0.081594	0.0531088	0.0885463	0.0720529	0.0506952	0.0484235	0.106949	0.0322791	0.073664	0.0510899	0.0814909	0.0892152	0.0105084	0.0211138	0.0138763	0.0389447	0.00908268	0.00665802	0.00699862	0.0500037	0.000738427	0.0488422	0.0439648	0.0548792	0.0470633	0.0348372	0.0658072	0.0385813	0.0535822	0.0355563	0.0582759	0.0540233	0.0719289	0.0379902	0.051202	0.0816826	0.0758062	0.0756082	0.0503964	0.0524815	0.0527024	0.0473374	0.00128611	0.0369549	0.0373705	0.0334535	0.0972892	0.0298419	0.0501607	0.0695262	0.0542062	0.0552677	0.0604008	0.0585391	0.144916	0.0459337	0.0674567	0.0576075	0.127492	0.0870474	0.0382951	0.0410039	0.00364927	0.0359939	0.0371663	0.00168321	0.0748386	0.0655158	0.0888172	0.0928323	0.127589	0.0118955	0.0331689	0.0123492	0.0117757	0.00883087	0.0271212	0.0106942	0.0135047	0.0120243	0.0103262	0.0115413	0.00484466	0.00942722	0.00938745	0.010434	0.020794	0.0107343	0.0655966	0.0680378	0.00712854	0.631381	0.0138752	0.0286951	0.0212692	0.0516961	0.0106809	0.0196962	0.00891812	0.0164108	0.017174	0.00863678	0.046762	0.0137805	0.00349304	0.0300603	0.0264153	0.0133938	0.0113827	0.00692463	0.0185611	0.00254146	0.00918458	0.0312345	0.00870159	0.0149055	0.028681	0.00905332	0.0171559	0.0161706	0.00928323	0.0387494	0.020782	0.0231993	0.00782847	0.00643258	0.0161787	0.0265177	0.0197977	0.00930888	0.0197533	0.0133245	0.00846792	0.0101465	0.0164894	0.00425612	0.00914994	0.0215753	0.00747724	0.0125858	0.003089	0.0218465	0.664628	0.000291711	0.0504572	0.258726	0.263295	0.0415035	0.344005	0.042014	0.359326	0.156411	0.13066	0.353604	6.585525
7090	-419945.9	-419938.5	-7.334894	0.0336261	0.0338179	0.070157	0.0396303	0.0606053	0.0781492	0.0479824	0.0854849	0.0720529	0.0455245	0.0484235	0.105578	0.0316663	0.0720094	0.0558251	0.0892413	0.0872171	0.0105084	0.0204577	0.0139056	0.0375756	0.00897024	0.00800078	0.00764254	0.0484251	0.000613528	0.0488422	0.0462704	0.0548792	0.0491789	0.0391144	0.0685854	0.0385813	0.042757	0.0355563	0.0553679	0.0554974	0.0719289	0.0400526	0.0538146	0.0816826	0.0684222	0.0739894	0.0515425	0.0534322	0.0527024	0.0473374	0.00155667	0.0374383	0.0373705	0.0302457	0.0972892	0.0298419	0.0501607	0.0663549	0.0542062	0.0552677	0.061389	0.0585391	0.145165	0.0480148	0.0702695	0.0510753	0.127492	0.0798756	0.0370032	0.0441681	0.00265357	0.0359939	0.0371663	0.0028306	0.0711127	0.0681372	0.0875962	0.0928323	0.126151	0.0125949	0.035742	0.0123917	0.0114595	0.00736482	0.0280904	0.0120818	0.0135047	0.0133499	0.0106293	0.0132445	0.00627521	0.0115693	0.00799775	0.0105449	0.01828	0.0105837	0.0655966	0.0703433	0.00830558	0.6371	0.0116892	0.0284163	0.019678	0.0516961	0.0138168	0.0207749	0.010804	0.0130934	0.0206777	0.00929086	0.046762	0.0128446	0.00484841	0.0312597	0.0258595	0.0133293	0.00986841	0.00990872	0.0194689	0.00229272	0.00931242	0.0281367	0.0106526	0.0153671	0.028681	0.0085696	0.0171559	0.0160892	0.0127707	0.0361488	0.0237317	0.0234241	0.00838216	0.00760483	0.0143448	0.0288429	0.0224771	0.00723021	0.0188603	0.0110695	0.00682101	0.0136555	0.0165179	0.0053229	0.0105708	0.019439	0.00991941	0.0105371	0.00527318	0.0204713	0.674331	4.15188e-05	0.0504572	0.258726	0.263295	0.0415035	0.344005	0.042014	0.359326	0.156411	0.13066	0.353604	6.585004
7100	-419949.5	-419942.4	-7.088645	0.0334578	0.0371109	0.0737751	0.035636	0.0654529	0.0807743	0.0516387	0.0902362	0.0657788	0.0491101	0.0484235	0.105578	0.0316663	0.0720094	0.0543734	0.0858824	0.097243	0.0103485	0.0187152	0.0139056	0.0366571	0.00797878	0.00864279	0.00764254	0.0506793	0.000682684	0.0488422	0.0462704	0.0548792	0.0463497	0.0373492	0.0655239	0.0365583	0.0486623	0.0395302	0.0571831	0.0533888	0.0629929	0.0368607	0.0526166	0.0816826	0.0684222	0.0739051	0.0515853	0.0513371	0.0537571	0.0439125	0.00161506	0.0373407	0.0352422	0.0299463	0.0996204	0.0313065	0.0450706	0.0663549	0.0547153	0.0581354	0.061389	0.0574316	0.145165	0.0504088	0.0697394	0.0589058	0.127299	0.0833575	0.0370032	0.0406045	0.00309551	0.0359939	0.035219	0.00184551	0.0711127	0.0681372	0.0835554	0.0857314	0.126151	0.0118525	0.0333618	0.0110104	0.0111762	0.00965282	0.028847	0.0162413	0.0156895	0.0116935	0.0106293	0.0111202	0.00492715	0.0118357	0.00904151	0.00958632	0.0151224	0.0111886	0.0633829	0.0693746	0.0083403	0.633398	0.0101533	0.0328228	0.0205386	0.0516961	0.0132237	0.0172319	0.0104099	0.017014	0.0177349	0.00929086	0.046762	0.00949112	0.00399266	0.0323041	0.0220045	0.012628	0.00986841	0.00880014	0.0184857	0.00378392	0.011502	0.0284065	0.0111819	0.0138417	0.0283979	0.00822045	0.0183407	0.0152292	0.0119612	0.0394989	0.0206177	0.0234859	0.00728317	0.00760483	0.017435	0.0258383	0.0200355	0.00926054	0.0187689	0.0110695	0.00549056	0.0141015	0.0165179	0.00544787	0.0100554	0.0162551	0.00946091	0.0105371	0.00537833	0.0202293	0.676645	6.97345e-05	0.0503353	0.258101	0.262659	0.0438186	0.343174	0.0419125	0.358937	0.156241	0.130518	0.354304	6.560379
7110	-419932.8	-419925.2	-7.622455	0.0341954	0.0390305	0.0716298	0.035636	0.0661279	0.0786943	0.0533933	0.0870594	0.0697644	0.0463921	0.0488248	0.105578	0.0297763	0.071558	0.0559911	0.0858824	0.0967625	0.0101038	0.0189656	0.0136012	0.0395525	0.00886776	0.00629132	0.00704893	0.0525855	0.000648904	0.0465909	0.0462704	0.0548792	0.0476815	0.0358199	0.0637726	0.0373102	0.0486623	0.0408592	0.0573851	0.0572489	0.0646194	0.0406037	0.0536107	0.080203	0.0715874	0.0744724	0.0514663	0.0513371	0.0537571	0.0437572	0.00173231	0.0385609	0.0362594	0.033435	0.0996204	0.0285715	0.0479769	0.0663549	0.0547153	0.0581354	0.0605897	0.0615448	0.142391	0.0496586	0.0692166	0.0548674	0.124583	0.0833575	0.0361922	0.0441647	0.0024592	0.0359939	0.035219	0.00185703	0.0739648	0.0727152	0.0872138	0.0921091	0.126151	0.011461	0.0333618	0.0125246	0.0117014	0.00699136	0.0309496	0.0123223	0.0158285	0.0126878	0.00977335	0.00885654	0.00360838	0.0112956	0.00785432	0.0112936	0.0170187	0.0112068	0.0658806	0.0663705	0.00782611	0.647231	0.0129789	0.0306492	0.0199756	0.0516961	0.00986086	0.0200887	0.0104099	0.016534	0.0209229	0.00839663	0.0484789	0.0125099	0.00345138	0.0323041	0.0223706	0.0108927	0.01088	0.0102054	0.0195396	0.00209682	0.00993215	0.0288108	0.0134764	0.0163603	0.0281175	0.00881493	0.0157099	0.0170069	0.0108932	0.0361974	0.0246143	0.0256222	0.00924708	0.00656278	0.017015	0.0258383	0.0191814	0.0077427	0.0182674	0.0114094	0.00652012	0.0124226	0.0165179	0.0067246	0.0105118	0.0183918	0.00804317	0.0138718	0.00620124	0.0212679	0.676645	6.92036e-05	0.0502984	0.257911	0.262467	0.0445197	0.342922	0.0418818	0.358937	0.156241	0.130518	0.354304	6.61376
7120	-419941.2	-419934.2	-7.010928	0.0341954	0.0375839	0.0716298	0.0354127	0.0628407	0.078959	0.0522338	0.0870594	0.066694	0.0463921	0.0453361	0.105578	0.0351663	0.071558	0.0559911	0.0858824	0.08799	0.00953581	0.0207371	0.0141308	0.0374235	0.0103183	0.00743508	0.00704893	0.0469231	0.000337106	0.0465909	0.0450469	0.0548792	0.0476815	0.0354146	0.0637726	0.0385772	0.046931	0.035091	0.0549629	0.0520574	0.068771	0.0413979	0.0489315	0.0788915	0.0715874	0.0754433	0.0514663	0.0513371	0.0524638	0.0449139	0.00153055	0.0353144	0.0358481	0.0338225	0.0970284	0.0331673	0.0479769	0.0734794	0.0547153	0.0527713	0.0593531	0.0615448	0.147201	0.0496586	0.0705616	0.0489326	0.124583	0.0833575	0.0406709	0.0427762	0.00232443	0.0359939	0.0412224	0.00183866	0.0739648	0.0642746	0.0834428	0.0921091	0.126151	0.0123365	0.0351286	0.0116131	0.0122788	0.0090722	0.028151	0.0134099	0.0132591	0.0126878	0.0108826	0.0105529	0.00441682	0.0103765	0.00828201	0.0100689	0.0142053	0.0101291	0.0658806	0.0628389	0.00730844	0.647231	0.0146796	0.031535	0.0213506	0.0505381	0.0107979	0.0178698	0.00950054	0.016534	0.0195	0.00828173	0.0471192	0.0126392	0.00376683	0.032408	0.0223706	0.0115707	0.0096732	0.00764937	0.020655	0.00243137	0.0110157	0.0273549	0.00899689	0.0137386	0.0264368	0.0101164	0.0167883	0.0150573	0.0111455	0.0361974	0.0212534	0.0247612	0.00756951	0.0061947	0.0165548	0.0258383	0.021768	0.00857878	0.0190715	0.0135458	0.00510967	0.0105479	0.0161649	0.00689743	0.00815625	0.0201255	0.00824624	0.0108121	0.00834902	0.0223219	0.676645	4.88944e-05	0.0502593	0.257922	0.262477	0.0445216	0.342936	0.0418835	0.358937	0.156241	0.130518	0.354304	6.552607
7130	-419957.5	-419950.5	-7.066012	0.0345333	0.0373005	0.0705223	0.0328672	0.0617145	0.0824812	0.0522338	0.0870594	0.0707876	0.0463921	0.0453361	0.100473	0.0307569	0.0695877	0.0503398	0.0821287	0.08799	0.00853954	0.0182303	0.0151558	0.0374235	0.00911161	0.00698827	0.00858703	0.0474216	0.000458404	0.0465909	0.0450469	0.0548792	0.0487473	0.0349306	0.0614543	0.0385772	0.0469156	0.0367745	0.0549629	0.0527277	0.068771	0.0392001	0.0487726	0.0813751	0.0784962	0.0769171	0.0512463	0.0513371	0.0527692	0.0472903	0.00174786	0.0354192	0.0358481	0.0338225	0.100452	0.0257674	0.0508023	0.0628096	0.0547153	0.0529708	0.0593531	0.0533893	0.147284	0.0486258	0.0705616	0.0520816	0.124583	0.0802191	0.0406709	0.0444676	0.00334067	0.036614	0.0367281	0.00157845	0.0739648	0.0642746	0.0901453	0.0987063	0.126176	0.0123998	0.0328774	0.0138032	0.0105437	0.00890832	0.028151	0.0145009	0.0135474	0.0117568	0.00964987	0.011658	0.0050108	0.0119904	0.00809508	0.00775569	0.015279	0.0104435	0.0658806	0.0628389	0.00670486	0.660773	0.0146796	0.03305	0.0203585	0.0505381	0.0111776	0.0169664	0.00948482	0.016534	0.022356	0.00854782	0.0471192	0.0127819	0.00248178	0.0331934	0.0215814	0.0114288	0.0105347	0.00938724	0.0195773	0.00260337	0.0115583	0.0312189	0.00739078	0.0144012	0.0264368	0.0108209	0.0145616	0.0164392	0.00987124	0.037763	0.0248555	0.0233562	0.00924671	0.00723292	0.0135801	0.0288657	0.021768	0.00979473	0.0175374	0.0112196	0.00465519	0.00982049	0.0174104	0.00673044	0.0101996	0.0201255	0.00842222	0.0117192	0.00842413	0.019669	0.676645	0.000103351	0.0505238	0.258091	0.262649	0.0445507	0.343161	0.041025	0.358937	0.156241	0.130518	0.354304	6.558116
7140	-419938.2	-419930.6	-7.635378	0.0357148	0.0389763	0.0752512	0.0354432	0.0629758	0.0788102	0.0527607	0.0870594	0.0686837	0.0478983	0.0447842	0.0984482	0.0328455	0.0736616	0.0535799	0.0821287	0.0906111	0.0106264	0.018012	0.0146736	0.0362029	0.00944929	0.00624055	0.00784019	0.0489239	0.000566258	0.0469803	0.0436155	0.0570204	0.0487473	0.0364414	0.0687643	0.0403656	0.0469156	0.0367492	0.056139	0.054295	0.0708378	0.038122	0.0504367	0.0821295	0.0664829	0.0722334	0.0512463	0.0530339	0.0531862	0.0485793	0.00166065	0.0392459	0.0346697	0.0338225	0.100452	0.0309325	0.0486887	0.0674824	0.0543	0.0529708	0.0648944	0.0610284	0.144708	0.0486258	0.0705616	0.0520816	0.124583	0.0802191	0.0371656	0.045215	0.00328279	0.036614	0.0359937	0.00191994	0.0848576	0.0641995	0.0906214	0.0961001	0.130279	0.0124085	0.0344772	0.0114596	0.0126034	0.00868031	0.0298295	0.0121789	0.0158356	0.0127318	0.00888801	0.0121027	0.00423024	0.00922206	0.00819023	0.0110611	0.0151423	0.0113987	0.0634219	0.0655878	0.00651534	0.660773	0.0142375	0.0303518	0.0206407	0.0522072	0.0125282	0.0173521	0.00882097	0.0129038	0.0200785	0.00653451	0.0471192	0.0155557	0.00379923	0.0330224	0.0236748	0.0117216	0.00908783	0.00952545	0.0200526	0.00180683	0.0102583	0.0324109	0.0103784	0.0146036	0.0286738	0.0112196	0.0171751	0.0181105	0.01303	0.0361717	0.0225495	0.0233562	0.00766484	0.00655025	0.0153813	0.0291586	0.0212053	0.00928085	0.0185537	0.012221	0.00300017	0.0122254	0.0140879	0.00567468	0.0101996	0.0203221	0.00885566	0.00950435	0.00678809	0.0200958	0.676645	0.000275507	0.0505238	0.258091	0.262649	0.0445507	0.343161	0.041025	0.358937	0.156241	0.130518	0.354304	6.615052
7150	-419956.3	-419949	-7.357996	0.0304854	0.0401925	0.0771366	0.0328594	0.0596299	0.0781503	0.0539155	0.0870594	0.0676571	0.0480675	0.0447842	0.0984482	0.0311077	0.0684775	0.0541733	0.0821287	0.0906111	0.0101047	0.0214099	0.0149438	0.0350443	0.00944929	0.00628601	0.00840858	0.0480799	0.00121899	0.0464155	0.0461733	0.0550154	0.0487473	0.0329368	0.0687643	0.0385552	0.0527192	0.03674	0.0537347	0.054295	0.0686131	0.0402625	0.0482718	0.0789763	0.0685331	0.0779462	0.0512463	0.0556118	0.0490961	0.0447191	0.00107072	0.0385271	0.0346697	0.0338225	0.0989989	0.0322608	0.0486887	0.0674824	0.0543	0.0527128	0.0625482	0.0623483	0.144708	0.0488649	0.0705616	0.0545602	0.124583	0.0802191	0.0371656	0.0438779	0.00292096	0.0378304	0.0359937	0.0019962	0.0840367	0.0610273	0.0888036	0.0916104	0.122332	0.012008	0.036601	0.013228	0.0126034	0.01033	0.0298295	0.0160385	0.012132	0.0120875	0.0109039	0.0112198	0.00444714	0.0118238	0.00970835	0.0107274	0.0191164	0.00975583	0.0646391	0.0655878	0.00807674	0.66	0.0134287	0.0266087	0.0207186	0.0540512	0.0114323	0.0177124	0.0110047	0.0142253	0.0216206	0.00781073	0.0492762	0.0145649	0.00411424	0.0336408	0.0238398	0.0126554	0.012102	0.00895143	0.0189277	0.0022564	0.00915281	0.0298995	0.0111715	0.0168061	0.0279913	0.0097275	0.0161341	0.0173764	0.0115306	0.0342916	0.0237616	0.0233562	0.00715156	0.00889273	0.0167153	0.027513	0.0196723	0.00958097	0.0206465	0.0124839	0.00318187	0.0106274	0.017287	0.0058336	0.00985949	0.0169297	0.00877862	0.012079	0.00555734	0.0215303	0.666036	0.000227368	0.0505238	0.258091	0.262649	0.0445507	0.343161	0.041025	0.358628	0.156107	0.131267	0.353999	6.587314
7160	-419951.7	-419944.2	-7.454862	0.0304854	0.0406067	0.0765314	0.0331812	0.0636634	0.0781503	0.0539744	0.0852419	0.0682389	0.0502013	0.0492535	0.101685	0.0300018	0.0684775	0.0488894	0.0832486	0.0906111	0.0100928	0.0200523	0.0166075	0.0370889	0.0104982	0.00605114	0.00771227	0.0474075	0.00105488	0.0464155	0.0450153	0.0564844	0.0487473	0.0357638	0.0691323	0.0355298	0.0465144	0.0394317	0.0556512	0.054295	0.0689722	0.0402625	0.0482718	0.0789763	0.0762613	0.0760781	0.047843	0.0503094	0.0527972	0.0454541	0.000925967	0.0339686	0.0356029	0.0338225	0.0969201	0.0287197	0.0474486	0.0699403	0.0523783	0.0581203	0.0646591	0.0612535	0.146207	0.0476385	0.0705616	0.0545602	0.124583	0.0840875	0.0384762	0.0401155	0.00257421	0.0378304	0.0359937	0.00260561	0.072384	0.0635322	0.0897289	0.0924488	0.130271	0.0148277	0.0334421	0.0133071	0.0117591	0.00854677	0.0298295	0.0130929	0.0144753	0.0143618	0.0093423	0.00809771	0.00500429	0.0131823	0.00851886	0.0108926	0.0176905	0.00909535	0.0646391	0.068864	0.0070877	0.66	0.0134287	0.0320591	0.0202986	0.0479522	0.0114323	0.0173282	0.00741213	0.0137126	0.0208648	0.0079384	0.0492762	0.0143935	0.00380636	0.0336408	0.0231033	0.0128163	0.0106638	0.00895756	0.0170552	0.00202686	0.00843159	0.0292587	0.0140722	0.0157811	0.0285463	0.0112406	0.0171618	0.0138711	0.0121515	0.0378356	0.0214799	0.0263657	0.00804865	0.00829978	0.0164851	0.027513	0.0221273	0.0091289	0.0174672	0.0121443	0.00852838	0.0122893	0.0161752	0.00580728	0.0101935	0.0186504	0.00693877	0.00980634	0.0065493	0.0215303	0.673506	0.000819271	0.0508511	0.259763	0.264351	0.0448393	0.338906	0.0412908	0.358628	0.156107	0.131267	0.353999	6.597001
7170	-419940.3	-419932.6	-7.687865	0.0301194	0.0406067	0.0703036	0.0331812	0.0636634	0.0800355	0.0505405	0.0912986	0.0707011	0.0511703	0.0492535	0.0996727	0.0310428	0.0722749	0.0512654	0.0832486	0.0924342	0.0103535	0.0181299	0.0141323	0.0416013	0.00997718	0.00650993	0.00691505	0.0512486	0.000726687	0.0464155	0.0450153	0.056045	0.0472719	0.0335482	0.0691323	0.0386584	0.0454174	0.040401	0.0566696	0.054	0.0664318	0.0392054	0.05024	0.078629	0.0762613	0.0760781	0.047843	0.0502954	0.0529805	0.0473305	0.00119656	0.0397795	0.035686	0.0327555	0.0969201	0.0287197	0.0509929	0.0663062	0.0523783	0.0598464	0.0646591	0.0620761	0.146207	0.0500592	0.0705616	0.054413	0.124583	0.0840875	0.0383278	0.0449683	0.00254281	0.0378304	0.037852	0.00203825	0.069631	0.0687802	0.0839111	0.0933881	0.127738	0.0147667	0.0330594	0.0124133	0.0129204	0.0105945	0.0262421	0.0130929	0.014144	0.0112511	0.010833	0.0108647	0.00513253	0.0112717	0.00769387	0.0105984	0.0186148	0.0124581	0.0646391	0.0671795	0.00763849	0.66	0.0131563	0.0320591	0.0217293	0.0490573	0.0109436	0.0171357	0.0101702	0.0139212	0.0196713	0.00805175	0.0442918	0.0136278	0.00354748	0.0291703	0.0258199	0.011138	0.0097822	0.00988628	0.0194783	0.00186924	0.00866981	0.0299355	0.0160444	0.0149852	0.0278259	0.00966676	0.0167232	0.0140356	0.0130605	0.0355581	0.0241812	0.0263657	0.00824549	0.00526674	0.016528	0.0251712	0.0198976	0.0114829	0.0197186	0.0116378	0.00544431	0.0141949	0.014429	0.00498233	0.00973452	0.0209161	0.00805848	0.0103287	0.00711917	0.0227139	0.680699	0.000252407	0.0508511	0.259763	0.264351	0.0448393	0.338906	0.0412908	0.358628	0.156107	0.131267	0.353999	6.620301
7180	-419951.5	-419943.8	-7.696356	0.0323503	0.0406067	0.0703036	0.0386195	0.0666415	0.0867255	0.0526695	0.0912986	0.0703391	0.0495971	0.0492535	0.103315	0.0310428	0.0722749	0.0499634	0.0832486	0.0924342	0.0108889	0.018042	0.0164686	0.0406999	0.0099715	0.0064913	0.00735018	0.0533043	0.000303176	0.0464155	0.0433472	0.054363	0.0472719	0.0335482	0.0684821	0.0387589	0.0454174	0.0345141	0.0516946	0.054	0.0677335	0.0385455	0.0532468	0.0844702	0.0762613	0.0760781	0.0467883	0.0505885	0.0491314	0.0453212	0.00243074	0.0383831	0.035686	0.0313138	0.0969201	0.0287197	0.0449911	0.0679574	0.0557045	0.0551884	0.0611059	0.0565761	0.149804	0.0508207	0.0700705	0.054413	0.124583	0.0812304	0.0385343	0.0444253	0.00327577	0.0384526	0.0347828	0.00172077	0.069631	0.0697837	0.0885282	0.0953338	0.123661	0.0120319	0.0330594	0.0117082	0.0119687	0.00808471	0.0264677	0.0132242	0.0129746	0.0115909	0.0120196	0.0110695	0.00547496	0.0105204	0.00808569	0.0105984	0.0168512	0.0120719	0.0637513	0.0637934	0.00668245	0.66	0.0149535	0.0320591	0.0219114	0.0490573	0.0136062	0.0169208	0.0100506	0.0145172	0.0201054	0.00837166	0.0439711	0.0135517	0.00296546	0.034253	0.0224697	0.0117248	0.00824067	0.00842715	0.0208691	0.00275225	0.00936237	0.0317523	0.00812039	0.0149718	0.0260379	0.0115688	0.0167232	0.015933	0.0123276	0.0380569	0.0241812	0.0282985	0.00818817	0.00817801	0.0183675	0.0264823	0.022738	0.00823677	0.0229754	0.0123897	0.00545042	0.0132264	0.0160732	0.00568696	0.00979072	0.018539	0.00633105	0.0109065	0.00711917	0.0252499	0.680699	0.000170478	0.0508511	0.259763	0.264351	0.0448393	0.338906	0.0412908	0.358628	0.156107	0.131267	0.353999	6.62115
7190	-419966.6	-419959	-7.55411	0.0309252	0.0412347	0.0703036	0.0357699	0.0605124	0.0867255	0.0553656	0.0853401	0.0642588	0.0474205	0.0489029	0.103315	0.0279309	0.0696245	0.0525968	0.0840517	0.0924342	0.00847917	0.018042	0.0160902	0.0385123	0.00898177	0.0074712	0.00804783	0.0518294	0.000476884	0.0482451	0.0433472	0.0531095	0.0469369	0.0392238	0.0676138	0.0412932	0.0469087	0.0376284	0.0571374	0.0537554	0.0677335	0.0385455	0.0501096	0.0831741	0.0769476	0.0760781	0.0487783	0.0511801	0.0500173	0.0467863	0.00212087	0.0375636	0.0338851	0.030044	0.0969201	0.0308803	0.0477326	0.0679574	0.0544317	0.0551884	0.0611059	0.0602808	0.149804	0.0508207	0.07151	0.054413	0.126258	0.0812304	0.0407991	0.0444253	0.00282136	0.0384526	0.0347828	0.00200351	0.069631	0.0702676	0.0885282	0.0892195	0.123661	0.0115431	0.0302721	0.0131761	0.0124887	0.0110023	0.0289849	0.0106924	0.0129556	0.011482	0.0105776	0.0109653	0.00461936	0.00989932	0.0097356	0.0104051	0.0175687	0.0113274	0.064929	0.0629733	0.00893546	0.66	0.0113323	0.0320591	0.0219114	0.048694	0.011175	0.0177261	0.0097345	0.0170111	0.0162388	0.00955316	0.0504574	0.011784	0.00248095	0.0289316	0.0243642	0.0115665	0.00932689	0.0105231	0.0216463	0.00199821	0.00976419	0.0317523	0.0161504	0.0139006	0.027309	0.0103208	0.0163976	0.0168813	0.010382	0.0363162	0.0191292	0.0278941	0.00696902	0.00781496	0.0188279	0.0288139	0.0212758	0.00725303	0.0181913	0.0138102	0.00413397	0.012819	0.0172397	0.00512284	0.00979072	0.0160558	0.0095169	0.013496	0.00528283	0.024244	0.680699	0.000390241	0.0510111	0.26058	0.265182	0.0418339	0.339972	0.0414207	0.358628	0.156107	0.131267	0.353999	6.606925
