Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	bl[78]	bl[79]	bl[80]	bl[81]	bl[82]	bl[83]	bl[84]	bl[85]	bl[86]	bl[87]	bl[88]	bl[89]	bl[90]	bl[91]	bl[92]	bl[93]	bl[94]	bl[95]	bl[96]	bl[97]	bl[98]	bl[99]	bl[100]	bl[101]	bl[102]	bl[103]	bl[104]	bl[105]	bl[106]	bl[107]	bl[108]	bl[109]	bl[110]	bl[111]	bl[112]	bl[113]	bl[114]	bl[115]	bl[116]	bl[117]	bl[118]	bl[119]	bl[120]	bl[121]	bl[122]	bl[123]	bl[124]	bl[125]	bl[126]	bl[127]	bl[128]	bl[129]	bl[130]	bl[131]	bl[132]	bl[133]	bl[134]	bl[135]	bl[136]	bl[137]	bl[138]	bl[139]	bl[140]	bl[141]	bl[142]	bl[143]	bl[144]	bl[145]	bl[146]	bl[147]	bl[148]	bl[149]	bl[150]	bl[151]	bl[152]	bl[153]	bl[154]	bl[155]	bl[156]	bl[157]	bl[158]	bl[159]	bl[160]	bl[161]	bl[162]	bl[163]	bl[164]	bl[165]	bl[166]	bl[167]	bl[168]	bl[169]	bl[170]	bl[171]	bl[172]	bl[173]	bl[174]	bl[175]	bl[176]	bl[177]	bl[178]	bl[179]	bl[180]	bl[181]	bl[182]	bl[183]	bl[184]	bl[185]	bl[186]	bl[187]	bl[188]	bl[189]	bl[190]	bl[191]	bl[192]	bl[193]	bl[194]	bl[195]	bl[196]	bl[197]	bl[198]	bl[199]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TL
100	-554820.7	-554774.1	-46.56809	0.0789504	0.0327505	0.0363976	0.0921182	0.0451994	0.0506116	0.036528	0.0642655	0.0757104	0.0518292	0.0944558	0.0581018	0.0593672	0.0591908	0.048365	0.125451	0.02147	0.023489	0.0719522	0.0552425	0.0875136	0.108476	0.107498	0.00964305	0.0193178	0.0135515	0.0352097	0.0100457	0.00749236	0.00248991	0.00798027	0.0190845	0.0492536	0.00065161	0.0595509	0.0451715	0.0500976	0.061627	0.105574	0.0554412	0.0407116	0.041369	0.0339627	0.0551166	0.043643	0.0638262	0.0385901	0.0491016	0.0359774	0.054213	0.0525437	0.0253187	0.0637005	0.0227216	0.048913	0.0623232	0.0573674	0.0739996	0.0602739	0.0520097	0.0574322	0.0449137	0.0477655	0.00117711	0.0924662	0.0353805	0.0358019	0.0304455	0.0589635	0.0934534	0.109096	0.0331119	0.048248	0.0864314	0.0703049	0.0534076	0.052207	0.0627683	0.0600722	0.164109	0.113027	0.0505957	0.0796083	0.0644869	0.0535006	0.128184	0.079107	0.0755186	0.0301461	0.0441047	0.0386159	0.00304868	0.0368838	0.0373766	0.0323092	0.00255344	0.0666583	0.0738787	0.0885604	0.0954895	0.124177	0.0135928	0.0115171	0.0370922	0.0462693	0.0167253	0.011035	0.00986639	0.0145459	0.0110404	0.0390221	0.00518896	0.0127112	0.041495	0.0167069	0.0149508	0.0190201	0.0159627	0.00692926	0.0100626	0.0115369	0.0145599	0.016712	0.00691107	0.0133724	0.00141737	0.0239304	0.00759595	0.660981	0.0214845	0.016811	0.0136265	0.0497343	0.0120375	0.00320788	0.0150957	0.0349436	0.0087983	0.0133339	0.0262327	0.012278	0.0191771	0.0131941	0.00895272	0.0137777	0.00979795	0.00356098	0.0266206	0.013679	0.0172599	0.0183801	0.0318612	0.0111167	0.0197041	0.00640394	0.0221641	0.011452	0.0152205	0.0027768	0.0107319	0.0138163	0.0135068	0.0115565	0.0243679	0.0391344	0.0166486	0.0241025	0.0182851	0.00842791	0.00616508	0.0160419	0.0413392	0.00747534	0.00801299	0.011842	0.00758347	0.0120299	0.013695	0.00459223	0.00214598	0.0116308	0.0539875	0.00932917	0.0232385	0.0310535	0.0227443	0.0189673	0.0690818	0.00670754	0.0207064	0.0303645	0.00869016	0.0269189	0.0240662	0.00730006	0.00393935	0.638889	0.000323974	0.0206216	2.004458	0.392556	0.122182	0.0885774	0.396685	8.511682
110	-554368.5	-554322.2	-46.31347	0.0716769	0.0327505	0.0369614	0.0903075	0.0433214	0.0506778	0.0394952	0.0642655	0.0727498	0.0540803	0.0947189	0.0553449	0.0514809	0.060757	0.048365	0.125451	0.0225786	0.0238173	0.0702435	0.051832	0.0912404	0.0997806	0.10821	0.00869809	0.0193178	0.0151383	0.0391313	0.00978669	0.00668622	0.00156392	0.00871857	0.0202493	0.0497553	0.000897073	0.0595356	0.0451715	0.0443348	0.0562075	0.105574	0.0564107	0.043071	0.0417336	0.0336878	0.0544632	0.044041	0.0638262	0.040267	0.0495517	0.0372865	0.0585781	0.0525437	0.0253187	0.0637005	0.0217525	0.048913	0.05902	0.0499864	0.075992	0.0602739	0.0509269	0.0579236	0.0449137	0.0477655	0.00160077	0.091449	0.0391989	0.037496	0.0312112	0.0641415	0.093654	0.109096	0.0299384	0.0463849	0.0918258	0.0703049	0.0534076	0.0509109	0.0627683	0.0600722	0.164109	0.113236	0.0494033	0.0796083	0.064684	0.0533627	0.127986	0.0828485	0.0774787	0.0291103	0.0445827	0.0386159	0.00272886	0.0368838	0.0356859	0.0401077	0.00326675	0.0666583	0.0738787	0.0864241	0.0954895	0.127992	0.00931095	0.0109839	0.0441201	0.0369396	0.0145945	0.00933848	0.00961517	0.0163913	0.0116135	0.0390221	0.00601507	0.0113249	0.0427514	0.0197279	0.013003	0.0167781	0.0178018	0.00445205	0.00974146	0.0100151	0.0144329	0.016712	0.00611683	0.0129974	0.00197044	0.0236037	0.0118633	0.65673	0.0196088	0.01527	0.011801	0.0394049	0.0128008	0.00216334	0.0140652	0.0358908	0.0100969	0.0127588	0.0265	0.0123255	0.0175329	0.0129991	0.0109192	0.0140477	0.00663789	0.00721376	0.0282055	0.0146703	0.0157106	0.0171043	0.0337728	0.0111401	0.0214747	0.00851183	0.0165518	0.0137202	0.0137177	0.00321135	0.00747522	0.0152462	0.0127016	0.0110817	0.0283619	0.0359507	0.0147525	0.0230388	0.0163534	0.00846353	0.00881666	0.0189154	0.0409801	0.00858327	0.00796513	0.0162909	0.0104549	0.0124746	0.0142859	0.00365964	0.00958885	0.0126089	0.0465534	0.0109441	0.0232385	0.0256885	0.0208766	0.0181844	0.069419	0.00519874	0.0212944	0.029246	0.00869016	0.0269189	0.0262242	0.00798972	0.00463404	0.638889	0.000720291	0.0252425	2.004458	0.393908	0.122603	0.0854374	0.398051	8.486219
120	-554269.6	-554223.6	-45.97645	0.0736493	0.0326763	0.0411526	0.0760218	0.0433214	0.0529042	0.0381481	0.0632272	0.0719347	0.0540803	0.0947189	0.0562305	0.0500424	0.0622804	0.048365	0.121278	0.0201122	0.0200617	0.0702435	0.052916	0.0828752	0.106138	0.10821	0.0109366	0.0179436	0.0145516	0.0383396	0.00978669	0.00736635	0.00279056	0.00768233	0.0202859	0.0481859	0.00127279	0.0595356	0.0451715	0.0462651	0.0552934	0.107239	0.0564107	0.0397653	0.042522	0.0336878	0.0534477	0.0426474	0.0599004	0.040267	0.0476866	0.0371516	0.0560707	0.0490672	0.0238685	0.0637005	0.021373	0.048913	0.0581123	0.0538595	0.0728748	0.0602739	0.0567172	0.0579236	0.0449137	0.0477655	0.00121132	0.091449	0.0367491	0.037496	0.0303842	0.0614224	0.093654	0.109096	0.0299384	0.0463849	0.0931824	0.0693748	0.0554288	0.0531066	0.0627683	0.0526693	0.164109	0.113236	0.0494033	0.0769014	0.064684	0.0533627	0.127986	0.085632	0.0756598	0.0323538	0.0445827	0.0378515	0.00356607	0.0373452	0.0379113	0.0342161	0.00255894	0.0677359	0.0742231	0.0869667	0.0954895	0.127992	0.0126992	0.0113078	0.0537089	0.036094	0.0152216	0.00946101	0.00952433	0.0157459	0.010417	0.0382458	0.00884342	0.0116627	0.0409651	0.0206046	0.0117499	0.0165058	0.0165051	0.00655815	0.0103025	0.00744723	0.0139772	0.0161786	0.00767318	0.0131374	0.00228958	0.0205903	0.0131848	0.65673	0.022855	0.0165443	0.0136684	0.0456293	0.0147363	0.00296085	0.0137428	0.0340463	0.0103837	0.0127588	0.0250532	0.0142443	0.0167446	0.0123445	0.00901827	0.0101018	0.00704285	0.0187456	0.0235874	0.0158701	0.0130851	0.0169442	0.0310498	0.0123369	0.0232286	0.00851183	0.0164891	0.0130415	0.0172298	0.00301633	0.00931866	0.0150562	0.01184	0.0123924	0.0256102	0.0371242	0.0172041	0.0218487	0.0133411	0.00858192	0.00647046	0.0175708	0.0428817	0.00754196	0.00859669	0.0133207	0.00855436	0.0110065	0.0121605	0.00353105	0.00716648	0.0125309	0.0465534	0.0100529	0.00981206	0.0275379	0.016788	0.0182821	0.0715146	0.00586436	0.0248266	0.0348106	0.00907982	0.0259987	0.0262242	0.00798082	0.00536022	0.638889	0.000614407	0.0242656	2.02617	0.393908	0.122603	0.0854374	0.398051	8.450685
130	-554246.7	-554200.6	-46.17015	0.0736493	0.0335294	0.0369866	0.076953	0.0417339	0.0501763	0.0381481	0.0643751	0.0719347	0.0507475	0.0939632	0.0562305	0.0500684	0.0617977	0.0494451	0.119996	0.0221157	0.0272434	0.0742462	0.056699	0.0892754	0.102692	0.10821	0.00987606	0.0179572	0.014628	0.0398305	0.00978669	0.00699443	0.00171853	0.00858636	0.0208067	0.0486361	0.000916747	0.0621537	0.0480577	0.0480817	0.0582581	0.107239	0.0556758	0.0405997	0.042522	0.0350714	0.0515675	0.0390406	0.0632631	0.039258	0.0481348	0.0351982	0.0571481	0.051577	0.0227752	0.0658052	0.0228308	0.048913	0.0595218	0.0514318	0.0728748	0.0599496	0.05202	0.0573339	0.047083	0.0440735	0.00141166	0.091449	0.0396127	0.0360742	0.0348057	0.0622315	0.0899995	0.109096	0.0299384	0.0508501	0.0908056	0.0711637	0.0554288	0.0526734	0.065339	0.0573737	0.164109	0.113236	0.0525643	0.0769014	0.0654679	0.0584671	0.127986	0.0811502	0.0827947	0.0286731	0.0462759	0.0350804	0.0035139	0.0382983	0.0379113	0.0369311	0.001904	0.071653	0.0716826	0.088765	0.0905258	0.125601	0.0115025	0.0106485	0.0537089	0.0354792	0.0156913	0.00894638	0.0113281	0.0157459	0.00886075	0.0345404	0.0118346	0.0124176	0.0388216	0.0189281	0.0127862	0.0141289	0.0167145	0.00566858	0.0116349	0.00962212	0.0150325	0.0147656	0.0066442	0.0129907	0.00153375	0.0183637	0.0148158	0.634148	0.0209018	0.0181216	0.0100832	0.0469248	0.0147363	0.00284184	0.0172301	0.0340463	0.0104846	0.0135455	0.0231386	0.0118372	0.0167446	0.0147213	0.00950152	0.0119581	0.00883196	0.0209107	0.0225067	0.0166994	0.0160823	0.0158091	0.0303488	0.0107932	0.0215338	0.00842462	0.0149015	0.0127535	0.01696	0.00309127	0.0103771	0.0146325	0.0103118	0.01356	0.0256102	0.0370577	0.0164242	0.0218487	0.0140596	0.0104366	0.00727986	0.0181169	0.0449582	0.00868644	0.00976005	0.0135201	0.00728803	0.0132657	0.013561	0.00436936	0.00787057	0.0126504	0.0445946	0.0118958	0.0136344	0.0276905	0.019197	0.0192125	0.070364	0.00606278	0.0224222	0.0306199	0.0110315	0.0259987	0.0246943	0.00851492	0.00572354	0.639433	0.000129658	0.0242656	2.02617	0.393908	0.122603	0.0854374	0.398051	8.470055
140	-554270.3	-554224.2	-46.10847	0.0828958	0.0331054	0.0416113	0.0812762	0.0445559	0.0501763	0.0381481	0.0681132	0.0735916	0.0534877	0.0939632	0.0542913	0.0507698	0.0585615	0.0472228	0.119996	0.0230611	0.022953	0.0742462	0.0581748	0.0892754	0.0996211	0.104072	0.00887408	0.0213618	0.0150121	0.0387832	0.00978669	0.00668708	0.00237433	0.00834932	0.0227579	0.0532583	0.000936334	0.0621537	0.0449509	0.0483007	0.0546355	0.103554	0.0556758	0.0392243	0.0452319	0.0307572	0.0525565	0.0399435	0.0632631	0.039258	0.0478311	0.0351982	0.054742	0.0489398	0.0233482	0.0647253	0.0193252	0.049875	0.0620161	0.0532089	0.0728748	0.0585972	0.0506323	0.0576719	0.0471902	0.0467757	0.00184681	0.091449	0.0380827	0.0333065	0.0298979	0.062383	0.0875162	0.113545	0.0299384	0.0481181	0.0892622	0.0723711	0.0546073	0.056217	0.0655647	0.0536571	0.161354	0.113236	0.0517412	0.0742028	0.0632804	0.0558564	0.125407	0.0846925	0.0794802	0.0291793	0.0462759	0.0391956	0.00351455	0.0382983	0.0390888	0.0381656	0.00269751	0.0712933	0.0716826	0.088765	0.0922854	0.125885	0.0122907	0.00817418	0.0509345	0.0345655	0.014104	0.0124569	0.00938424	0.0160755	0.0121048	0.0358725	0.0123759	0.0128406	0.0413255	0.0185309	0.00991488	0.0144854	0.0167145	0.00620121	0.0105965	0.0107461	0.0154885	0.0149175	0.00779196	0.0117415	0.00190593	0.0232802	0.0148158	0.634148	0.0224336	0.0181216	0.012489	0.0487064	0.0134854	0.00277013	0.0180743	0.0340463	0.00933611	0.0111366	0.025617	0.0132461	0.0179717	0.0123112	0.00877257	0.0122692	0.00585715	0.0209107	0.0247207	0.0167604	0.0167739	0.0146746	0.03099	0.0118108	0.0206022	0.00775123	0.0140462	0.0119165	0.0141936	0.00271369	0.0105495	0.0142411	0.0123259	0.0117469	0.0250454	0.0369668	0.0154533	0.0269534	0.0153417	0.00663375	0.006217	0.0187411	0.0413054	0.00974641	0.00840847	0.0116243	0.00725149	0.0132657	0.013561	0.0043431	0.00858374	0.0126504	0.0498147	0.0142634	0.0130943	0.0276905	0.0175898	0.0198241	0.0720006	0.00528641	0.0223755	0.0306199	0.00903441	0.0282433	0.0273593	0.0083888	0.00722026	0.631506	0.000736579	0.0224407	2.02617	0.393908	0.122603	0.0854374	0.398051	8.463887
150	-554275	-554229	-45.99206	0.0828958	0.0331054	0.0358674	0.0812762	0.0445559	0.0501763	0.0381481	0.0662002	0.0735916	0.0497521	0.0939632	0.0607364	0.0475105	0.0585615	0.0486918	0.118302	0.0233223	0.0224337	0.0742462	0.0553458	0.0890428	0.0996211	0.104072	0.00852824	0.0189273	0.0129398	0.0387832	0.0104669	0.00623758	0.00200151	0.00690071	0.0179706	0.0500096	0.00126506	0.0621537	0.0449509	0.0483007	0.0540278	0.10546	0.0546436	0.0410376	0.0426473	0.0340126	0.0525565	0.0431016	0.0604008	0.0391939	0.0478311	0.0381912	0.0546337	0.0531477	0.0231866	0.0647253	0.0205998	0.0512867	0.0620161	0.0532089	0.0728748	0.0585972	0.0519648	0.0576113	0.04888	0.0445997	0.0016521	0.0889574	0.0378634	0.033988	0.0282029	0.0651754	0.0878676	0.100624	0.032665	0.0475835	0.0916846	0.0736382	0.0537775	0.0502896	0.0661671	0.0558186	0.17606	0.107447	0.0517067	0.0771055	0.0719045	0.0558564	0.125407	0.0837964	0.083254	0.0280203	0.0446333	0.0344011	0.0030121	0.0382983	0.0398965	0.0373911	0.00125275	0.0703265	0.0709537	0.088765	0.0872829	0.125885	0.0116594	0.010419	0.0562399	0.0331815	0.0122946	0.0105225	0.0100817	0.0160755	0.011268	0.0361755	0.0135626	0.0124106	0.0339779	0.0161161	0.0113672	0.0159425	0.0164462	0.00714045	0.0110673	0.0096836	0.0141538	0.0183704	0.00518734	0.0122697	0.00204438	0.020732	0.0147369	0.634148	0.0239948	0.0193169	0.0121373	0.0460997	0.0141751	0.00277495	0.0148247	0.0371047	0.0109777	0.0129147	0.0259101	0.0132461	0.0193416	0.0123112	0.00729354	0.0101972	0.00884695	0.0188354	0.0247207	0.0146422	0.0159266	0.0153993	0.0318076	0.0115763	0.0210258	0.00996607	0.0140462	0.0137754	0.017489	0.00277614	0.00942449	0.0132469	0.0123194	0.0128463	0.023888	0.0328305	0.0155296	0.0260095	0.0163757	0.00982003	0.00695777	0.0187411	0.0451453	0.00779739	0.00878466	0.013273	0.00728331	0.0116722	0.0128591	0.00448765	0.00846476	0.0131744	0.0511862	0.0103407	0.0142932	0.0287907	0.0168378	0.0180701	0.0720006	0.00617566	0.0223755	0.0332532	0.0108421	0.0282433	0.0235972	0.00829247	0.00428624	0.638165	0.000398992	0.0235361	2.02617	0.393908	0.122603	0.0854374	0.398051	8.452246
160	-554231.4	-554185.2	-46.19456	0.0730513	0.0331054	0.0388335	0.0814474	0.0410698	0.0501763	0.0381481	0.0662002	0.0727598	0.0506706	0.0993282	0.0607364	0.0475105	0.0597839	0.049258	0.118302	0.0233223	0.0250668	0.0669184	0.0553458	0.0834739	0.0996211	0.102937	0.00917721	0.0189273	0.0152622	0.0405637	0.0105141	0.00623758	0.00210497	0.00675774	0.0187959	0.0500096	0.000488996	0.0602744	0.0479407	0.0484368	0.0540278	0.109154	0.0566382	0.0384505	0.0426473	0.0322706	0.0525565	0.0431016	0.0648955	0.0372849	0.0478311	0.039075	0.058062	0.0490979	0.0243088	0.0647253	0.0235598	0.0530147	0.0620161	0.0537667	0.072571	0.0554417	0.0553898	0.0613832	0.0491105	0.0442531	0.00182145	0.0889574	0.0386607	0.0362148	0.0354269	0.0651754	0.0878676	0.110586	0.0332058	0.0488075	0.0916846	0.0736382	0.0589641	0.0502896	0.0703409	0.0558186	0.163528	0.107447	0.052311	0.0771055	0.0694999	0.0570885	0.125132	0.0826759	0.083254	0.0314772	0.0446333	0.0396592	0.0031739	0.0396548	0.0370604	0.0373911	0.00146678	0.0672454	0.077973	0.094201	0.092263	0.125885	0.0116594	0.00938229	0.0670552	0.0362472	0.016023	0.0105704	0.0102763	0.0177852	0.00958346	0.0347509	0.0130414	0.0121804	0.0402165	0.0191392	0.00988619	0.0159425	0.0164946	0.00597191	0.00998833	0.010082	0.0139611	0.0156013	0.00644916	0.0141361	0.00178037	0.0217096	0.0155111	0.634148	0.0222752	0.0157985	0.0118646	0.0460997	0.0141751	0.00202873	0.0173314	0.0305868	0.00911881	0.0125293	0.0238489	0.01355	0.0193416	0.0102438	0.0103043	0.0132967	0.00743389	0.0207515	0.0236414	0.0123145	0.013782	0.0155098	0.0321686	0.0113691	0.00957248	0.0078814	0.0135788	0.0112001	0.016524	0.00415333	0.0104223	0.0132433	0.0119103	0.0129524	0.0261895	0.0349987	0.0149416	0.0216125	0.0146615	0.00838436	0.00838057	0.0168793	0.041845	0.0083041	0.00900405	0.0141235	0.00691448	0.0122977	0.0119257	0.00417334	0.00737659	0.0113091	0.049603	0.00881419	0.0170311	0.0287907	0.0175532	0.0184105	0.0720006	0.00589001	0.0223755	0.0326137	0.00955631	0.0232249	0.0265754	0.00742849	0.00340753	0.638165	0.00013791	0.0224421	2.02617	0.393908	0.122603	0.0854374	0.398051	8.472496
170	-553693	-553647.1	-45.88887	0.0757038	0.031897	0.0423554	0.0814474	0.0425695	0.053078	0.0381481	0.0659232	0.0774047	0.0506706	0.0862546	0.0686752	0.0475105	0.0600095	0.0489999	0.121905	0.0213603	0.0250668	0.0677461	0.0581738	0.0834739	0.100604	0.102937	0.0110437	0.0220983	0.0146894	0.0373625	0.00974934	0.00696787	0.00241385	0.00879815	0.0189628	0.052903	0.000396039	0.0602744	0.0479407	0.0485227	0.0563679	0.109154	0.0566382	0.0384505	0.0448971	0.033103	0.0538034	0.043201	0.0615866	0.0378376	0.0468898	0.036347	0.058062	0.0490979	0.0243088	0.0647253	0.0214577	0.0503941	0.0631229	0.0537667	0.0721538	0.0570561	0.053183	0.0613832	0.0491105	0.047355	0.00144316	0.0889574	0.0386607	0.034991	0.0341469	0.0632083	0.0845914	0.105007	0.0302635	0.0513965	0.0932892	0.0736382	0.0554823	0.0502896	0.064298	0.0558186	0.153359	0.107176	0.0525114	0.0771855	0.0652662	0.0551618	0.125132	0.0790141	0.083254	0.0314772	0.0459508	0.0376479	0.00330289	0.0376645	0.0370604	0.0373911	0.00132681	0.0705544	0.0656319	0.0893437	0.0944785	0.125885	0.0116594	0.00810048	0.0663177	0.0323793	0.0141614	0.00873645	0.0104664	0.0157205	0.011521	0.0310918	0.0125099	0.0134663	0.0365992	0.0170218	0.0129919	0.017918	0.0159261	0.00758612	0.0104443	0.0116009	0.0145478	0.0154123	0.00630978	0.013056	0.00140463	0.0192931	0.0166699	0.64169	0.0219619	0.0157449	0.0105875	0.0451225	0.0162285	0.00263552	0.0151035	0.0305868	0.00873287	0.0138825	0.0232218	0.014415	0.0178868	0.0129591	0.0108742	0.0105886	0.00906352	0.0207515	0.0233135	0.0114815	0.0145037	0.015958	0.031947	0.0135035	0.0104409	0.00922026	0.0140917	0.0125836	0.0162323	0.00346021	0.00865731	0.0143452	0.0112044	0.0109978	0.0210929	0.0343872	0.0153822	0.0219489	0.0139849	0.0108726	0.00726214	0.0163886	0.0414659	0.00818637	0.00852427	0.0138139	0.00760524	0.0118653	0.0149722	0.00556581	0.00580634	0.0125756	0.0515139	0.0119085	0.0122466	0.0289469	0.0199595	0.0202216	0.0768776	0.0047732	0.0218132	0.0326717	0.00983703	0.0238278	0.0255648	0.008178	0.00539222	0.638165	0.000208711	0.0224822	2.02617	0.393908	0.122603	0.0854374	0.398051	8.441927
180	-553607.1	-553561.5	-45.54149	0.0728032	0.033216	0.0423554	0.0814474	0.0434323	0.0485103	0.0369714	0.0660871	0.0774047	0.0506706	0.0954674	0.0632429	0.0469033	0.0609028	0.0462991	0.120907	0.0229319	0.0202923	0.0706012	0.0525214	0.0839912	0.100604	0.102937	0.010167	0.0213603	0.0153032	0.0406894	0.0101041	0.00697772	0.00170492	0.00650173	0.0189628	0.0506743	0.000969633	0.0617429	0.0468045	0.0485227	0.0556028	0.109154	0.054836	0.0384505	0.0413355	0.033103	0.0521175	0.0443276	0.063112	0.0378376	0.0468047	0.0377779	0.0570532	0.0552274	0.0239594	0.0623032	0.0229565	0.0503941	0.0631229	0.0511507	0.0704678	0.0570561	0.0522458	0.0592765	0.0451656	0.049165	0.00113799	0.0919899	0.0386607	0.0363399	0.0347878	0.0654704	0.090151	0.105007	0.0288625	0.0479499	0.089425	0.0714857	0.0559496	0.0487678	0.0677823	0.0549005	0.13935	0.109498	0.0503542	0.0772876	0.0652662	0.0601295	0.122388	0.0803598	0.083254	0.0322966	0.0459508	0.035014	0.0030293	0.0389445	0.0363993	0.0377631	0.00213385	0.072296	0.0672088	0.0893437	0.0922052	0.122448	0.012555	0.0102077	0.0657225	0.0323793	0.0148079	0.0108061	0.00782968	0.0151167	0.0100835	0.0405128	0.0125099	0.0140511	0.0313403	0.0183841	0.012048	0.0168004	0.0201834	0.00575103	0.00832015	0.0098844	0.0155943	0.0157981	0.00743065	0.0155326	0.00134251	0.0238528	0.0137248	0.64169	0.0218127	0.0168794	0.0108118	0.0454131	0.0140488	0.00280723	0.017107	0.0350075	0.00965486	0.0116463	0.0216446	0.0130963	0.0182137	0.0108791	0.00896408	0.00974079	0.00676659	0.0208077	0.0233135	0.0121148	0.0124155	0.0170109	0.0348457	0.0131819	0.00549281	0.00827388	0.0161132	0.0112013	0.015438	0.00401617	0.00753423	0.0143281	0.0111119	0.0125615	0.0210929	0.0355944	0.0146565	0.0219489	0.0149723	0.00870111	0.00761255	0.0219902	0.0366042	0.00915097	0.00921244	0.0141471	0.00595254	0.0132075	0.0124734	0.0046198	0.00694692	0.0106928	0.0500453	0.00904226	0.019863	0.0259974	0.0171954	0.0177271	0.0768776	0.00657327	0.020508	0.0333385	0.00756601	0.0271352	0.0234209	0.00657842	0.00584053	0.642619	0.000498881	0.0216929	2.02617	0.393908	0.122603	0.0854374	0.398051	8.407189
190	-553611.7	-553565.7	-46.05002	0.0728032	0.0340992	0.0362472	0.0814474	0.0440891	0.0494079	0.0373099	0.0660871	0.0774047	0.0506706	0.0946342	0.0612513	0.0469033	0.0605386	0.0505667	0.120907	0.0229319	0.0228771	0.0706012	0.0585649	0.0858985	0.100604	0.102937	0.0095363	0.0185542	0.0139782	0.0391794	0.010507	0.00627643	0.00190664	0.00961341	0.0183044	0.0534732	0.000662478	0.0643387	0.0461724	0.0511921	0.0552206	0.105932	0.054836	0.0410707	0.0454538	0.0325562	0.0514033	0.0462825	0.0619922	0.0358503	0.0487027	0.0377645	0.0556849	0.0485776	0.0247844	0.0663074	0.0213827	0.0503941	0.0624896	0.0511507	0.0718121	0.0583549	0.0566685	0.0619728	0.0474733	0.0525879	0.00103172	0.0919899	0.0399487	0.0363399	0.0299419	0.0625884	0.0844337	0.109316	0.02867	0.0473576	0.0907724	0.0756577	0.0594002	0.0535792	0.0649509	0.0549005	0.13935	0.109498	0.048819	0.0767619	0.0635973	0.0613858	0.12401	0.0783348	0.083254	0.0322966	0.045485	0.0349287	0.00250848	0.0385021	0.0400829	0.0392095	0.00190149	0.0645158	0.0799658	0.0908117	0.0951014	0.122448	0.0126512	0.0107567	0.0619357	0.0334308	0.0135014	0.0107578	0.00934343	0.0139485	0.0113945	0.0370325	0.0119937	0.0108291	0.0349132	0.0169392	0.012048	0.0167693	0.0200825	0.0056908	0.0097553	0.0101588	0.0129476	0.0185002	0.00568745	0.0155326	0.00177421	0.023097	0.0147697	0.64169	0.0214607	0.0162453	0.00807378	0.0435873	0.0137099	0.00163244	0.0176805	0.0326129	0.0110758	0.0114978	0.0256565	0.0113609	0.0169822	0.0119036	0.0076037	0.00882363	0.00855693	0.0209707	0.0254291	0.0125784	0.00579067	0.0143522	0.0338742	0.0123822	0.00927829	0.00742346	0.016837	0.011947	0.0177889	0.00315056	0.0110863	0.0138424	0.0120175	0.0137545	0.0288935	0.0363259	0.0176241	0.0230876	0.0140725	0.00892505	0.00834461	0.0173426	0.0394242	0.00896316	0.00709227	0.0140983	0.00841263	0.00995438	0.0152619	0.0040884	0.00568639	0.0136094	0.0493062	0.0114783	0.0240559	0.0268834	0.0183003	0.0196364	0.0745039	0.00577547	0.0212674	0.0297789	0.00918153	0.0272522	0.0234209	0.0102158	0.00742956	0.639691	0.000511648	0.0264172	2.02617	0.393908	0.122603	0.0854374	0.398051	8.458042
